id,category,subcategory,address,subdivision,modified,neighborhood,lot_size,acres,year_built,style,heating,sqft,bedrooms,full_baths,half_baths
06010725402020000,RP,,287 MARINA LOOP,KIRKWOOD SHORES,10/13/2020 11:26:53 AM,206.002.A,00,0.339,1992,DW,5 - Forced Air,1814,3,2,0
06010725402030000,RP,Residential Property,263 MARINA LOOP,KIRKWOOD SHORES,10/13/2020 11:32:08 AM,206.002.A,00,0.309,1976,11 - Log,7 - Electric Baseboard/Electric Radiant,2513,4,2,0
06010725402040000,RP,Residential Property,241 MARINA LOOP,KIRKWOOD SHORES,10/13/2020 11:37:10 AM,206.002.A,00,0.309,2003,08 - Conventional,5 - Forced Air,1745,3,2,0
06010725402050000,RP,Residential Property,217 MARINA LOOP,KIRKWOOD SHORES,10/13/2020 11:37:17 AM,206.002.A,00,0.33,1981,08 - Conventional,7 - Electric Baseboard/Electric Radiant,2782,3,2,1
06010725402060000,RP,Residential Property,201 MARINA LOOP,KIRKWOOD SHORES,10/13/2020 11:26:38 AM,206.002.A,00,0.309,1986,08 - Conventional,7 - Electric Baseboard/Electric Radiant,1960,4,2,0
06010725402070000,RP,Residential Property,189 MARINA LOOP,KIRKWOOD SHORES,10/13/2020 11:30:58 AM,206.002.A,00,0.293,1993,03 - Ranch,7 - Electric Baseboard/Electric Radiant,1564,2,2,0
06010725402080000,RP,Residential Property,MARINA LOOP,KIRKWOOD SHORES,10/13/2020 11:32:12 AM,206.002.A,00,0.291,,,,,,,
06010725402090000,RP,Residential Property,151 MARINA LOOP,KIRKWOOD SHORES,10/13/2020 11:37:44 AM,206.002.A,00,0.289,1979,01 - Bi-Level,7 - Electric Baseboard/Electric Radiant,1484,3,2,0
06010725402100000,RP,Residential Property,133 MARINA LOOP,KIRKWOOD SHORES,10/13/2020 1:01:49 PM,206.002.A,00,0.287,1970,08 - Conventional,5 - Forced Air,1411,2,2,1
06010725402110000,RP,Residential Property,MARINA LOOP,KIRKWOOD SHORES,10/13/2020 11:24:44 AM,206.002.A,00,0.285,,,,,,,
06010725402120000,RP,,61 MARINA LOOP,KIRKWOOD SHORES,10/13/2020 11:27:41 AM,206.002.A,00,0.285,1974,SW,5 - Forced Air,1024,3,2,0
06010725402130000,RP,Residential Property,535 MARINA LOOP,KIRKWOOD SHORES,10/13/2020 11:32:56 AM,206.002.A,00,0.258,1978,,,,,,
06010725402140000,RP,Residential Property,521 MARINA LOOP,KIRKWOOD SHORES,10/13/2020 1:01:49 PM,206.002.A,00,0.285,1988,08 - Conventional,0,720,3,1,0
06010725402150000,RP,Residential Property,503 MARINA LOOP,KIRKWOOD SHORES,10/13/2020 11:32:49 AM,206.002.A,00,0.285,1995,08 - Conventional,5 - Forced Air,1554,3,2,0
06010725402160000,RP,Residential Property,MARINA LOOP,KIRKWOOD SHORES,10/13/2020 11:24:56 AM,206.002.A,00,0.285,,,,,,,
06010725402170000,RP,Residential Property,471 MARINA LOOP,KIRKWOOD SHORES,10/13/2020 11:29:12 AM,206.002.A,00,0.301,2002,03 - Ranch,5 - Forced Air,1302,4,3,0
06010725402180000,RP,Residential Property,453 MARINA LOOP,KIRKWOOD SHORES,10/13/2020 11:24:09 AM,206.002.A,00,0.331,2002,08 - Conventional,7 - Electric Baseboard/Electric Radiant,2588,3,3,1
06010725402190000,RP,Residential Property,435 MARINA LOOP,KIRKWOOD SHORES,10/13/2020 11:25:55 AM,206.002.A,00,0.303,1994,08 - Conventional,7 - Electric Baseboard/Electric Radiant,1694,2,2,0
06010725402200000,RP,Residential Property,415 MARINA LOOP,KIRKWOOD SHORES,10/13/2020 1:01:49 PM,206.002.A,00,0.277,2005,11 - Log,0,1306,3,2,1
06010725402210000,RP,Residential Property,395 MARINA LOOP,KIRKWOOD SHORES,10/13/2020 11:33:23 AM,206.002.A,00,0.297,1983,08 - Conventional,7 - Electric Baseboard/Electric Radiant,2040,3,2,0
06010725403010000,RP,Residential Property,MARINA LOOP,KIRKWOOD SHORES,10/13/2020 11:23:32 AM,206.002.W,00,1.33,1985,,,,,,
06010725403020000,RP,Residential Property,356 MARINA LOOP,KIRKWOOD SHORES,10/13/2020 11:38:25 AM,206.002.A,00,0.231,1974,08 - Conventional,0,714,0,1,0
06010725403030000,RP,,376 MARINA LOOP,KIRKWOOD SHORES,10/13/2020 11:34:19 AM,206.002.A,00,0.29,1980,DW,5 - Forced Air,1502,3,2,0
06010725403040000,RP,Residential Property,394 MARINA LOOP,KIRKWOOD SHORES,10/13/2020 11:30:04 AM,206.002.A,00,0.299,2004,08 - Conventional,7 - Electric Baseboard/Electric Radiant,1204,3,2,0
06010725403050000,RP,Residential Property,MARINA LOOP,KIRKWOOD SHORES,10/13/2020 11:26:11 AM,206.002.A,00,0.307,,,,,,,
06010725403060000,RP,Residential Property,426 MARINA LOOP,KIRKWOOD SHORES,10/13/2020 11:33:09 AM,206.002.A,00,0.34,2000,08 - Conventional,5 - Forced Air,1571,3,2,0
06010725403070000,RP,Residential Property,444 MARINA LOOP,KIRKWOOD SHORES,10/13/2020 11:36:04 AM,206.002.A,00,0.34,1979,08 - Conventional,7 - Electric Baseboard/Electric Radiant,1064,2,1,0
06010725403080000,RP,Residential Property,460 MARINA LOOP,KIRKWOOD SHORES,10/13/2020 11:23:06 AM,206.002.A,00,0.32,1985,08 - Conventional,7 - Electric Baseboard/Electric Radiant,1792,5,2,0
06010725403090000,RP,Residential Property,478 MARINA LOOP,KIRKWOOD SHORES,10/13/2020 11:36:00 AM,206.002.A,00,0.323,1984,03 - Ranch,5 - Forced Air,1696,3,2,0
06010725403100000,RP,,494 MARINA LOOP,KIRKWOOD SHORES,10/13/2020 11:36:11 AM,206.002.A,00,0.309,1989,DW,5 - Forced Air,1848,3,2,0
06010725403110000,RP,Residential Property,510 MARINA LOOP,KIRKWOOD SHORES,10/13/2020 11:33:02 AM,206.002.A,00,0.294,1993,08 - Conventional,7 - Electric Baseboard/Electric Radiant,960,1,1,1
06010725403120000,RP,Residential Property,526 MARINA LOOP,KIRKWOOD SHORES,10/13/2020 11:25:34 AM,206.002.A,00,0.477,1967,03 - Ranch,5 - Forced Air,832,2,2,0
06010725403130000,RP,Residential Property,MARINA LOOP,KIRKWOOD SHORES,10/13/2020 11:31:26 AM,206.002.A,00,0.303,,,,,,,
06010725405010000,RP,Residential Property,11450 HEBGEN LAKE RD,,10/13/2020 11:39:31 AM,206.002.W,00,3.419,1999,08 - Conventional,5 - Forced Air,3584,4,3,0
06010725405170000,RP,Commercial Property,11500 HEBGEN LAKE RD,MINOR SUB 401,10/13/2020 11:24:55 AM,206.002.W,00,9.08,1996,,,,,,
06010725405200000,RP,Residential Property,,MINOR SUB 401,10/13/2020 11:33:49 AM,206.002.W,00,4.59,,,,,,,
06010726101010000,RP,Government Property,,,10/13/2020 11:24:55 AM,206.002.W,,13.373,,,,,,,
06010726301010000,RP,Government Property,,,10/13/2020 11:25:42 AM,206.002.W,,441.113,,,,,,,
06010727101010000,RP,Government Property,,,10/13/2020 11:31:13 AM,206.002,,7.196,,,,,,,
06010727201010000,RP,Government Property,,,10/13/2020 11:35:41 AM,206.002,,0.535,,,,,,,
06010728201010000,RP,Government Property,,,10/13/2020 11:30:54 AM,206.002,,1.673,,,,,,,
06010728301010000,RP,Government Property,,,10/13/2020 11:33:51 AM,206.002,,14.798,,,,,,,
06010733101010000,RP,Government Property,,,10/13/2020 11:33:01 AM,206.002,,600.416,,,,,,,
06010734101010000,RP,Government Property,,,10/13/2020 11:33:36 AM,206.002,,549.589,,,,,,,
06010735101010000,RP,Government Property,,,10/13/2020 11:26:28 AM,206.002,,626.16,,,,,,,
06010736101010000,RP,Government Property,,,10/13/2020 11:25:38 AM,206.002.W,,5.102,,,,,,,
06010736401010000,RP,Government Property,,,10/13/2020 11:27:31 AM,206.002,,2.345,,,,,,,
06010801101010000,RP,Government Property,,,10/13/2020 11:34:11 AM,206.002,,23.416,,,,,,,
06010802101010000,RP,Government Property,,,10/13/2020 11:30:10 AM,206.002,,412.596,,,,,,,
06010803101010000,RP,Government Property,,,10/13/2020 11:34:24 AM,206.002,,420.21,,,,,,,
06010804101010000,RP,Government Property,,,10/13/2020 11:23:54 AM,206.002,,458.511,,,,,,,
06010805101010000,RP,Government Property,,,10/13/2020 11:28:38 AM,206.002,,427.85,,,,,,,
06010806101010000,RP,Government Property,,,10/13/2020 11:37:16 AM,206.002,,573.158,,,,,,,
06010807101010000,RP,Government Property,,,10/13/2020 11:24:18 AM,206.002,,612.594,,,,,,,
06010808101010000,RP,Government Property,,,10/13/2020 11:26:23 AM,206.002,,600.504,,,,,,,
06010809101010000,RP,Government Property,,,10/13/2020 11:25:33 AM,206.002,,269.57,,,,,,,
06010810101010000,RP,Government Property,,,10/13/2020 11:24:48 AM,206.002,,202.171,,,,,,,
06010811101010000,RP,Government Property,,,10/13/2020 11:28:23 AM,206.002,,430.035,,,,,,,
06010812101010000,RP,Government Property,,,10/13/2020 11:26:17 AM,206.002,,195.928,,,,,,,
06010813101010000,RP,Government Property,,,10/13/2020 11:30:30 AM,206.002,,311.223,,,,,,,
06010814101010000,RP,Government Property,,,10/13/2020 11:31:05 AM,206.002,,101.731,,,,,,,
06010815101010000,RP,Government Property,,,10/13/2020 11:39:00 AM,206.002,,509.763,,,,,,,
06010816101010000,RP,Government Property,,,10/13/2020 11:35:21 AM,206.002,,249.402,,,,,,,
06010817101010000,RP,Government Property,,,10/13/2020 11:24:09 AM,206.002,,481.437,,,,,,,
06010818101010000,RP,Government Property,,,10/13/2020 11:33:33 AM,206.002,,153.892,,,,,,,
06010819101010000,RP,Government Property,,,10/13/2020 11:24:21 AM,206.002,,457.776,,,,,,,
06010820101010000,RP,Government Property,,,10/13/2020 11:31:38 AM,206.002,,237.053,,,,,,,
06010821101010000,RP,Government Property,,,10/13/2020 11:35:21 AM,206.002,,235.047,,,,,,,
06010822101010000,RP,Government Property,,,10/13/2020 11:30:00 AM,206.002,,152.754,,,,,,,
06010823101010000,RP,Government Property,,,10/13/2020 11:27:41 AM,206.002,,5.651,,,,,,,
06010824101010000,RP,Government Property,,,10/13/2020 11:34:13 AM,206.002,,510.836,,,,,,,
06010825101010000,RP,Government Property,,,10/13/2020 11:36:19 AM,206.002,,84.826,,,,,,,
06010826101010000,RP,Government Property,,,10/13/2020 11:27:40 AM,206.002,,569.737,,,,,,,
06010827101010000,RP,Government Property,,,10/13/2020 11:32:39 AM,206.002,,109.732,,,,,,,
06010828101010000,RP,Government Property,,,10/13/2020 11:24:25 AM,206.002,,365.308,,,,,,,
06010829101010000,RP,Government Property,,,10/13/2020 11:29:33 AM,206.002,,553.115,,,,,,,
06010830101010000,RP,Government Property,,,10/13/2020 11:26:52 AM,206.002.W,,57.472,,,,,,,
06010831101010000,RP,Government Property,,,10/13/2020 11:39:57 AM,206.002.W,,54.193,,,,,,,
06010832101010000,RP,Government Property,,,10/13/2020 11:36:00 AM,206.002.W,,467.979,,,,,,,
06010833101010000,RP,Government Property,,,10/13/2020 11:33:31 AM,206.002,,474.883,,,,,,,
06010834101010000,RP,Government Property,,,10/13/2020 11:32:52 AM,206.002,,416.344,,,,,,,
06010835101010000,RP,Government Property,,,10/13/2020 11:34:40 AM,206.002,,577.028,,,,,,,
06010836101010000,RP,Government Property,,,10/13/2020 11:29:41 AM,206.002,,31.679,,,,,,,
06010901101010000,RP,Government Property,,,10/13/2020 11:37:19 AM,206.002,,600.304,,,,,,,
06010902101010000,RP,Government Property,,,10/13/2020 11:36:58 AM,206.002,,698.07,,,,,,,
06010903101010000,RP,Government Property,,,10/13/2020 11:31:12 AM,206.002,,556.271,,,,,,,
06010903401010000,RP,Government Property,,,10/13/2020 11:28:18 AM,206.002,,122.89,,,,,,,
06010904101010000,RP,Government Property,,,10/13/2020 11:29:19 AM,206.002,,515.14,,,,,,,
06010905101010000,RP,Government Property,,,10/13/2020 11:28:52 AM,206.002,,179.361,,,,,,,
06010906101010000,RP,Government Property,,,10/13/2020 11:24:06 AM,206.002,,4.138,,,,,,,
06010907101010000,RP,Government Property,,,10/13/2020 11:37:05 AM,206.002,,331.446,,,,,,,
06010908101010000,RP,Government Property,,,10/13/2020 11:22:47 AM,206.002,,554.703,,,,,,,
06010909101010000,RP,Government Property,,,10/13/2020 11:26:51 AM,206.002,,29.441,,,,,,,
06010910101010000,RP,Government Property,,,10/13/2020 11:25:29 AM,206.002,,14.557,,,,,,,
06010910401010000,RP,Government Property,,,10/13/2020 11:34:31 AM,206.002,,2.091,,,,,,,
06010911101010000,RP,Government Property,,,10/13/2020 11:31:54 AM,206.002,,639.67,,,,,,,
06010912101010000,RP,Government Property,,,10/13/2020 11:30:50 AM,206.002,,560.05,,,,,,,
06010913101010000,RP,Government Property,,,10/13/2020 11:25:23 AM,206.002,,544.002,,,,,,,
06010914101010000,RP,Government Property,,,10/13/2020 11:28:17 AM,206.002,,639.59,,,,,,,
06010915101010000,RP,Government Property,,,10/13/2020 11:35:25 AM,206.002,,1.327,,,,,,,
06010915401010000,RP,Government Property,,,10/13/2020 11:26:25 AM,206.002,,6.209,,,,,,,
06010916101010000,RP,Government Property,,,10/13/2020 11:31:04 AM,206.002,,601.158,,,,,,,
06010917101010000,RP,Government Property,,,10/13/2020 11:28:34 AM,206.002,,87.46,,,,,,,
06010918101010000,RP,Government Property,,,10/13/2020 11:32:26 AM,206.002,,485.651,,,,,,,
06010919101010000,RP,Government Property,,,10/13/2020 11:37:29 AM,206.002,,196.924,,,,,,,
06010920101010000,RP,Government Property,,,10/13/2020 11:34:28 AM,206.002,,5.112,,,,,,,
06010921101010000,RP,Government Property,,,10/13/2020 11:27:28 AM,206.002,,640,,,,,,,
