id,year,land,building,total,method
06002322401010000,2021,2031,0,2031,COST
06002322401010000,2020,1894,0,1894,COST
06002322401010000,2019,1894,0,1894,COST
06002323101010000,2021,11799,0,11799,COST
06002323101010000,2020,10999,0,10999,COST
06002323101010000,2019,10999,0,10999,COST
06002324101010000,2021,11969,0,11969,COST
06002324101010000,2020,10922,0,10922,COST
06002324101010000,2019,10922,0,10922,COST
06002325101010000,2021,12025,0,12025,COST
06002325101010000,2020,11016,0,11016,COST
06002325101010000,2019,11016,0,11016,COST
06002326101010000,2021,11799,0,11799,COST
06002326101010000,2020,10999,0,10999,COST
06002326101010000,2019,10999,0,10999,COST
06002327101010000,2021,247995,0,247995,COST
06002327101010000,2020,133515,0,133515,COST
06002327101010000,2019,133515,0,133515,COST
06002327401010000,2021,1713,0,1713,COST
06002327401010000,2020,1597,0,1597,COST
06002327401010000,2019,1597,0,1597,COST
06002328101010000,2021,156145,0,156145,COST
06002328101010000,2020,84065,0,84065,COST
06002328101010000,2019,84065,0,84065,COST
06002334101010000,2021,45925,0,45925,COST
06002334101010000,2020,24725,0,24725,COST
06002334101010000,2019,24725,0,24725,COST
06002334401010000,2021,557,0,557,COST
06002334401010000,2020,519,0,519,COST
06002334401010000,2019,519,0,519,COST
06002335101010000,2021,6767,0,6767,COST
06002335101010000,2020,5771,0,5771,COST
06002335101010000,2019,5771,0,5771,COST
06002336101010000,2021,10234,0,10234,COST
06002336101010000,2020,9393,0,9393,COST
06002336101010000,2019,9393,0,9393,COST
06003901101010000,2021,264777,0,264777,COST
06003901101010000,2020,142952,0,142952,COST
06003901101010000,2019,142952,0,142952,COST
06003902101010000,2021,252122,0,252122,COST
06003902101010000,2020,136219,0,136219,COST
06003902101010000,2019,136219,0,136219,COST
06003903101010000,2021,287031,0,287031,COST
06003903101010000,2020,154531,0,154531,COST
06003903101010000,2019,154531,0,154531,COST
06003904101010000,2021,87177,0,87177,COST
06003904101010000,2020,47072,0,47072,COST
06003904101010000,2019,47072,0,47072,COST
06003904201010000,2021,0,0,0,COST
06003904201010000,2020,0,0,0,COST
06003904201010000,2019,0,0,0,COST
06003905201010000,2021,25327,0,25327,COST
06003905201010000,2020,13749,0,13749,COST
06003905201010000,2019,13749,0,13749,COST
06003906101010000,2021,25,0,25,COST
06003906101010000,2020,24,0,24,COST
06003906101010000,2019,24,0,24,COST
06003910101010000,2021,124927,0,124927,COST
06003910101010000,2020,67501,0,67501,COST
06003910101010000,2019,67501,0,67501,COST
06003911101010000,2021,292859,0,292859,COST
06003911101010000,2020,157679,0,157679,COST
06003911101010000,2019,157679,0,157679,COST
06003912101010000,2021,293920,0,293920,COST
06003912101010000,2020,158240,0,158240,COST
06003912101010000,2019,158240,0,158240,COST
06003913101010000,2021,293920,0,293920,COST
06003913101010000,2020,158240,0,158240,COST
06003913101010000,2019,158240,0,158240,COST
06003914101010000,2021,293920,0,293920,COST
06003914101010000,2020,158240,0,158240,COST
06003914101010000,2019,158240,0,158240,COST
06003915101010000,2021,184873,0,184873,COST
06003915101010000,2020,99866,0,99866,COST
06003915101010000,2019,99866,0,99866,COST
06003916401010000,2021,637,0,637,COST
06003916401010000,2020,594,0,594,COST
06003916401010000,2019,594,0,594,COST
06003921101010000,2021,2,0,2,COST
06003921101010000,2020,2,0,2,COST
06003921101010000,2019,2,0,2,COST
06003922101010000,2021,231379,0,231379,COST
06003922101010000,2020,124673,0,124673,COST
06003922101010000,2019,124673,0,124673,COST
06003923101010000,2021,293920,0,293920,COST
06003923101010000,2020,158240,0,158240,COST
06003923101010000,2019,158240,0,158240,COST
06003924101010000,2021,294374,0,294374,COST
06003924101010000,2020,158487,0,158487,COST
06003924101010000,2019,158487,0,158487,COST
06003925101010000,2021,279717,0,279717,COST
06003925101010000,2020,150835,0,150835,COST
06003925101010000,2019,150835,0,150835,COST
06003926101010000,2021,287378,0,287378,COST
06003926101010000,2020,154785,0,154785,COST
06003926101010000,2019,154785,0,154785,COST
06003927101010000,2021,206663,0,206663,COST
06003927101010000,2020,111263,0,111263,COST
06003927101010000,2019,111263,0,111263,COST
06003934101010000,2021,22261,0,22261,COST
06003934101010000,2020,11985,0,11985,COST
06003934101010000,2019,11985,0,11985,COST
06003935101010000,2021,56884,0,56884,COST
06003935101010000,2020,30625,0,30625,COST
06003935101010000,2019,30625,0,30625,COST
06003936101010000,2021,163500,0,163500,COST
06003936101010000,2020,88085,0,88085,COST
06003936101010000,2019,88085,0,88085,COST
06004001101010000,2021,11739,0,11739,COST
06004001101010000,2020,10377,0,10377,COST
06004001101010000,2019,10377,0,10377,COST
06004002101010000,2021,11940,0,11940,COST
06004002101010000,2020,11131,0,11131,COST
06004002101010000,2019,11131,0,11131,COST
06004003101010000,2021,247995,0,247995,COST
06004003101010000,2020,133515,0,133515,COST
06004003101010000,2019,133515,0,133515,COST
06004003401010000,2021,2657,0,2657,COST
06004003401010000,2020,2281,0,2281,COST
06004003401010000,2019,2281,0,2281,COST
06004004101010000,2021,293920,0,293920,COST
06004004101010000,2020,158240,0,158240,COST
06004004101010000,2019,158240,0,158240,COST
06004005101010000,2021,279116,0,279116,COST
06004005101010000,2020,150418,0,150418,COST
06004005101010000,2019,150418,0,150418,COST
06004006101010000,2021,282871,0,282871,COST
06004006101010000,2020,152402,0,152402,COST
06004006101010000,2019,152402,0,152402,COST
06004007101010000,2021,293920,0,293920,COST
06004007101010000,2020,158240,0,158240,COST
06004007101010000,2019,158240,0,158240,COST
06004008101010000,2021,298027,0,298027,COST
06004008101010000,2020,160484,0,160484,COST
06004008101010000,2019,160484,0,160484,COST
06004009101010000,2021,296240,0,296240,COST
06004009101010000,2020,159508,0,159508,COST
06004009101010000,2019,159508,0,159508,COST
06004010101010000,2021,239927,0,239927,COST
06004010101010000,2020,129214,0,129214,COST
06004010101010000,2019,129214,0,129214,COST
06004010401010000,2021,2136,0,2136,COST
06004010401010000,2020,1991,0,1991,COST
06004010401010000,2019,1991,0,1991,COST
06004011101010000,2021,11797,0,11797,COST
06004011101010000,2020,10997,0,10997,COST
06004011101010000,2019,10997,0,10997,COST
06004012101010000,2021,11636,0,11636,COST
06004012101010000,2020,10338,0,10338,COST
06004012101010000,2019,10338,0,10338,COST
06004013101010000,2021,11671,0,11671,COST
06004013101010000,2020,10397,0,10397,COST
06004013101010000,2019,10397,0,10397,COST
06004014101010000,2021,11799,0,11799,COST
06004014101010000,2020,10999,0,10999,COST
06004014101010000,2019,10999,0,10999,COST
06004015101010000,2021,247995,0,247995,COST
06004015101010000,2020,133515,0,133515,COST
06004015101010000,2019,133515,0,133515,COST
06004015401010000,2021,2114,0,2114,COST
06004015401010000,2020,1971,0,1971,COST
06004015401010000,2019,1971,0,1971,COST
06004016101010000,2021,294078,0,294078,COST
06004016101010000,2020,158327,0,158327,COST
06004016101010000,2019,158327,0,158327,COST
06004017101010000,2021,310296,0,310296,COST
06004017101010000,2020,167188,0,167188,COST
06004017101010000,2019,167188,0,167188,COST
06004018101010000,2021,297465,0,297465,COST
06004018101010000,2020,160178,0,160178,COST
06004018101010000,2019,160178,0,160178,COST
06004019101010000,2021,301219,0,301219,COST
06004019101010000,2020,162225,0,162225,COST
06004019101010000,2019,162225,0,162225,COST
06004020101010000,2021,294185,0,294185,COST
06004020101010000,2020,158385,0,158385,COST
06004020101010000,2019,158385,0,158385,COST
06004021101010000,2021,293920,0,293920,COST
06004021101010000,2020,158240,0,158240,COST
06004021101010000,2019,158240,0,158240,COST
06004022101010000,2021,247995,0,247995,COST
06004022101010000,2020,133515,0,133515,COST
06004022101010000,2019,133515,0,133515,COST
06004022401010000,2021,2114,0,2114,COST
06004022401010000,2020,1970,0,1970,COST
06004022401010000,2019,1970,0,1970,COST
06004023101010000,2021,11798,0,11798,COST
06004023101010000,2020,10998,0,10998,COST
06004023101010000,2019,10998,0,10998,COST
06004024101010000,2021,11710,0,11710,COST
06004024101010000,2020,10468,0,10468,COST
06004024101010000,2019,10468,0,10468,COST
06004025101010000,2021,11749,0,11749,COST
06004025101010000,2020,10544,0,10544,COST
06004025101010000,2019,10544,0,10544,COST
06004026101010000,2021,11798,0,11798,COST
06004026101010000,2020,10998,0,10998,COST
06004026101010000,2019,10998,0,10998,COST
06004027101010000,2021,247995,0,247995,COST
06004027101010000,2020,133515,0,133515,COST
06004027101010000,2019,133515,0,133515,COST
06004027401010000,2021,2122,0,2122,COST
06004027401010000,2020,1978,0,1978,COST
06004027401010000,2019,1978,0,1978,COST
06004028101010000,2021,293920,0,293920,COST
06004028101010000,2020,158240,0,158240,COST
06004028101010000,2019,158240,0,158240,COST
06004029101010000,2021,293920,0,293920,COST
06004029101010000,2020,158240,0,158240,COST
06004029101010000,2019,158240,0,158240,COST
06004030101010000,2021,301112,0,301112,COST
06004030101010000,2020,162174,0,162174,COST
06004030101010000,2019,162174,0,162174,COST
06004031101010000,2021,294304,0,294304,COST
06004031101010000,2020,158450,0,158450,COST
06004031101010000,2019,158450,0,158450,COST
06004032101010000,2021,293920,0,293920,COST
06004032101010000,2020,158240,0,158240,COST
06004032101010000,2019,158240,0,158240,COST
06004033101010000,2021,293920,0,293920,COST
06004033101010000,2020,158240,0,158240,COST
06004033101010000,2019,158240,0,158240,COST
06004034101010000,2021,247995,0,247995,COST
06004034101010000,2020,133515,0,133515,COST
06004034101010000,2019,133515,0,133515,COST
06004034401010000,2021,2113,0,2113,COST
06004034401010000,2020,1969,0,1969,COST
06004034401010000,2019,1969,0,1969,COST
06004035101010000,2021,11798,0,11798,COST
06004035101010000,2020,10998,0,10998,COST
06004035101010000,2019,10998,0,10998,COST
06004036101010000,2021,11781,0,11781,COST
06004036101010000,2020,10613,0,10613,COST
06004036101010000,2019,10613,0,10613,COST
06006001101010000,2021,193661,0,193661,COST
06006001101010000,2020,104622,0,104622,COST
06006001101010000,2019,104622,0,104622,COST
06006002101010000,2021,33386,0,33386,COST
06006002101010000,2020,19424,0,19424,COST
06006002101010000,2019,19424,0,19424,COST
06006003101010000,2021,34049,0,34049,COST
06006003101010000,2020,19782,0,19782,COST
06006003101010000,2019,19782,0,19782,COST
06006004101010000,2021,8354,0,8354,COST
06006004101010000,2020,4755,0,4755,COST
06006004101010000,2019,4755,0,4755,COST
06006011101010000,2021,2441,0,2441,COST
06006011101010000,2020,2274,0,2274,COST
06006011101010000,2019,2274,0,2274,COST
06006012101010000,2021,159547,0,159547,COST
06006012101010000,2020,86443,0,86443,COST
06006012101010000,2019,86443,0,86443,COST
06006013101010000,2021,18023,0,18023,COST
06006013101010000,2020,9903,0,9903,COST
06006013101010000,2019,9903,0,9903,COST
06006013401010000,2021,717,0,717,COST
06006013401010000,2020,385,0,385,COST
06006013401010000,2019,385,0,385,COST
06006024101010000,2021,2899,0,2899,COST
06006024101010000,2020,1556,0,1556,COST
06006024101010000,2019,1556,0,1556,COST
06006101101010000,2021,300868,0,300868,COST
06006101101010000,2020,162298,0,162298,COST
06006101101010000,2019,162298,0,162298,COST
06006102101010000,2021,335920,0,335920,COST
06006102101010000,2020,181200,0,181200,COST
06006102101010000,2019,181200,0,181200,COST
06006103101010000,2021,154953,0,154953,COST
06006103101010000,2020,84940,0,84940,COST
06006103101010000,2019,84940,0,84940,COST
06006103301300000,2021,3247,0,3247,COST
06006103301300000,2020,3022,0,3022,COST
06006103301300000,2019,3022,0,3022,COST
06006104201010000,2021,200645,0,200645,COST
06006104201010000,2020,107919,0,107919,COST
06006104201010000,2019,107919,0,107919,COST
06006104401010000,2021,420898,0,420898,COST
06006104401010000,2020,199603,0,199603,COST
06006104401010000,2019,199603,0,199603,COST
06006104401040000,2021,420570,7900,428470,COST
06006104401040000,2020,199419,7540,206959,OVR
06006104401040000,2019,199419,7540,206959,COST
06006104401050000,2021,208093,137710,345803,COST
06006104401050000,2020,87394,31020,118414,COST
06006104401050000,2019,87394,31020,118414,COST
06006104401100000,2021,414622,230270,644892,COST
06006104401100000,2020,196080,233420,429500,MKT
06006104401100000,2019,196080,233420,429500,MKT
06006104401150000,2021,414430,0,414430,COST
06006104401150000,2020,195972,0,195972,COST
06006104401150000,2019,195972,0,195972,COST
06006104402010000,2021,420664,0,420664,COST
06006104402010000,2020,199471,0,199471,COST
06006104402010000,2019,199471,0,199471,COST
06006104402050000,2021,420430,0,420430,COST
06006104402050000,2020,199340,0,199340,COST
06006104402050000,2019,199340,0,199340,COST
06006104402100000,2021,420195,0,420195,COST
06006104402100000,2020,199208,0,199208,COST
06006104402100000,2019,199208,0,199208,COST
06006105101010000,2021,251760,0,251760,COST
06006105101010000,2020,135120,0,135120,COST
06006105101010000,2019,135120,0,135120,COST
06006106101010000,2021,251226,0,251226,COST
06006106101010000,2020,134840,0,134840,COST
06006106101010000,2019,134840,0,134840,COST
06006107101010000,2021,251760,0,251760,COST
06006107101010000,2020,135120,0,135120,COST
06006107101010000,2019,135120,0,135120,COST
06006108101010000,2021,251760,0,251760,COST
06006108101010000,2020,135120,0,135120,COST
06006108101010000,2019,135120,0,135120,COST
06006109101050000,2021,1107,0,1107,COST
06006109101050000,2020,1030,0,1030,COST
06006109101050000,2019,1030,0,1030,COST
06006109101100000,2021,1107,0,1107,COST
06006109101100000,2020,1030,0,1030,COST
06006109101100000,2019,1030,0,1030,COST
06006109101150000,2021,632298,331910,964208,COST
06006109101150000,2020,323342,326220,649562,COST
06006109101150000,2019,323342,326220,649562,COST
06006109102010000,2021,414382,0,414382,COST
06006109102010000,2020,195945,0,195945,COST
06006109102010000,2019,195945,0,195945,COST
06006109102050000,2021,414430,0,414430,COST
06006109102050000,2020,195972,0,195972,COST
06006109102050000,2019,195972,0,195972,COST
06006109102100000,2021,419984,400600,820584,COST
06006109102100000,2020,199089,398020,597109,COST
06006109102100000,2019,199089,398020,597109,COST
06006109201010000,2021,116243,0,116243,COST
06006109201010000,2020,63429,0,63429,COST
06006109201010000,2019,63429,0,63429,COST
06006109401010000,2021,629566,376190,1005756,COST
06006109401010000,2020,321686,364150,685836,OVR
06006109401010000,2019,321686,364140,685826,COST
06006109401250000,2021,908,0,908,COST
06006109401250000,2020,845,0,845,COST
06006109401250000,2019,845,0,845,COST
06006109401350000,2021,206466,117190,323656,COST
06006109401350000,2020,85880,100500,186380,COST
06006109401350000,2019,85880,100500,186380,COST
06006110101010000,2021,4134,0,4134,COST
06006110101010000,2020,2925,0,2925,COST
06006110101010000,2019,2925,0,2925,COST
06006110118050000,2021,295,0,295,COST
06006110118050000,2020,275,0,275,COST
06006110118050000,2019,275,0,275,COST
06006110201150000,2021,2955,0,2955,COST
06006110201150000,2020,2750,0,2750,COST
06006110201150000,2019,2750,0,2750,COST
06006110201400000,2021,208839,234770,443609,COST
06006110201400000,2020,88087,237920,326007,COST
06006110201400000,2019,88087,237920,326007,COST
06006110301010000,2021,6184,0,6184,COST
06006110301010000,2020,5755,0,5755,COST
06006110301010000,2019,1187,0,1187,COST
06006110302010000,2021,454823,0,454823,COST
06006110302010000,2020,218812,0,218812,COST
06006110302010000,2019,218812,0,218812,COST
06006110303010000,2021,456,0,456,COST
06006110303010000,2020,425,0,425,COST
06006110303010000,2019,425,0,425,COST
06006110401010000,2021,1547,0,1547,COST
06006110401010000,2020,1441,0,1441,COST
06006110401010000,2019,1441,0,1441,COST
06006111101010000,2021,272140,0,272140,COST
06006111101010000,2020,147169,0,147169,COST
06006111101010000,2019,147169,0,147169,COST
06006112101010000,2021,335920,0,335920,COST
06006112101010000,2020,181200,0,181200,COST
06006112101010000,2019,181200,0,181200,COST
06006113101010000,2021,335920,0,335920,COST
06006113101010000,2020,181200,0,181200,COST
06006113101010000,2019,181200,0,181200,COST
06006114101010000,2021,158099,0,158099,COST
06006114101010000,2020,85732,0,85732,COST
06006114101010000,2019,85732,0,85732,COST
06006114201100000,2021,852034,688100,1540134,COST
06006114201100000,2020,658635,703600,1362235,COST
06006114201100000,2019,579428,120400,699828,COST
06006114301150000,2021,1430,0,1430,COST
06006114301150000,2020,1332,0,1332,COST
06006114301150000,2019,1332,0,1332,COST
06006114301500000,2021,656703,2390640,3047343,COST
06006114301500000,2020,355889,2235830,2591719,COST
06006114301500000,2019,299573,2010820,2310393,COST
06006115148010000,2021,3379,66670,70049,COST
06006115148010000,2020,3553,67350,70903,COST
06006115148010000,2019,3553,67350,70903,COST
06006115201080000,2021,332393,0,332393,COST
06006115201090000,2021,314970,0,314970,COST
06006115201100000,2021,314970,279090,594060,COST
06006115201110000,2021,314970,192230,507200,COST
06006115201120000,2021,313443,143760,457203,COST
06006115201130000,2021,316483,0,316483,COST
06006115201140000,2021,314970,0,314970,COST
06006115201150000,2021,314589,0,314589,COST
06006115201160000,2021,306814,242200,549014,COST
06006115201160000,2020,255246,762770,1018016,COST
06006115201160000,2019,255246,762770,1018016,COST
06006115201170000,2021,207711,403610,611321,COST
06006115201170000,2020,64813,404290,469103,COST
06006115201170000,2019,64813,404290,469103,COST
06006115201180000,2021,1329,0,1329,COST
06006115201180000,2020,1237,0,1237,COST
06006115201180000,2019,1237,0,1237,COST
06006115201220000,2021,413750,395750,809500,COST
06006115201220000,2020,128070,405820,533890,COST
06006115201220000,2019,128070,405820,533890,COST
06006115301010000,2021,3904,0,3904,COST
06006115301010000,2020,3636,0,3636,COST
06006115301010000,2019,3636,0,3636,COST
06006115301100000,2021,913,0,913,COST
06006115301100000,2020,850,0,850,COST
06006115301100000,2019,850,0,850,COST
06006115401010000,2021,230,0,230,COST
06006115401010000,2020,214,0,214,COST
06006115401010000,2019,214,0,214,COST
06006116101050000,2021,631587,306813,938400,MKT
06006116101050000,2020,239193,234107,473300,MKT
06006116101050000,2019,239193,234107,473300,MKT
06006116101060000,2021,448315,1174030,1622345,COST
06006116101060000,2020,159337,1180720,1340057,COST
06006116101060000,2019,159337,1180720,1340057,COST
06006116101070000,2021,448420,1045030,1493450,COST
06006116101070000,2020,159382,0,159382,COST
06006116101070000,2019,159382,0,159382,COST
06006116101080000,2021,448547,861970,1310517,COST
06006116101080000,2020,159435,867010,1026445,COST
06006116101080000,2019,159435,867010,1026445,COST
06006116101090000,2021,568196,107100,675296,COST
06006116101090000,2020,211009,163128,374137,MRA
06006116101090000,2019,211009,163128,374137,MRA
06006116201010000,2021,3376,0,3376,COST
06006116201010000,2020,3145,0,3145,COST
06006116201010000,2019,3145,0,3145,COST
06006116201200000,2021,207353,1106040,1313393,COST
06006116201200000,2020,64480,1108890,1173370,COST
06006116201200000,2019,64480,1543670,1608150,COST
06006116202010000,2021,48426,0,48426,COST
06006116202010000,2020,26143,0,26143,COST
06006116202010000,2019,26143,0,26143,COST
06006116401010000,2021,890,0,890,COST
06006116401010000,2020,829,0,829,COST
06006116401010000,2019,829,0,829,COST
06006117101010000,2021,244909,0,244909,COST
06006117101010000,2020,131524,0,131524,COST
06006117101010000,2019,131524,0,131524,COST
06006118101010000,2021,218274,0,218274,COST
06006118101010000,2020,117461,0,117461,COST
06006118101010000,2019,117461,0,117461,COST
06006119101010000,2021,133907,0,133907,COST
06006119101010000,2020,72238,0,72238,COST
06006119101010000,2019,72238,0,72238,COST
06006120101010000,2021,277,0,277,COST
06006120101010000,2020,258,0,258,COST
06006120101010000,2019,258,0,258,COST
06006120101060000,2021,329877,287680,617557,COST
06006120101060000,2020,110764,278336,389100,MKT
06006120101060000,2019,110764,278336,389100,MKT
06006120101080000,2021,208133,1525360,1733493,COST
06006120101080000,2020,65206,1523130,1588336,COST
06006120101080000,2019,65206,1523130,1588336,COST
06006120101100000,2021,262531,372080,634611,COST
06006120101100000,2020,84499,357901,442400,MKT
06006120101100000,2019,84499,357901,442400,MKT
06006120101120000,2021,292868,0,292868,COST
06006120101120000,2020,96193,0,96193,COST
06006120101120000,2019,96193,0,96193,COST
06006120101140000,2021,259355,0,259355,COST
06006120101140000,2020,83289,0,83289,COST
06006120101140000,2019,83289,0,83289,COST
06006120101160000,2021,266148,0,266148,COST
06006120101160000,2020,85881,0,85881,COST
06006120101160000,2019,85881,0,85881,COST
06006120101180000,2021,296100,0,296100,COST
06006120101180000,2020,97453,0,97453,COST
06006120101180000,2019,97453,0,97453,COST
06006120201010000,2021,163151,0,163151,COST
06006120201010000,2020,88012,0,88012,COST
06006120201010000,2019,88012,0,88012,COST
06006120301010000,2021,209206,2006770,2215976,COST
06006120301010000,2020,66205,2037290,2103495,COST
06006120301010000,2019,66205,2037290,2103495,COST
06006120401010000,2021,225,0,225,COST
06006120401010000,2020,209,0,209,COST
06006120401010000,2019,209,0,209,COST
06006120401020000,2021,451350,147350,598700,COST
06006120401020000,2020,160616,147980,308596,COST
06006120401020000,2019,160616,147980,308596,COST
06006120402010000,2021,97048,185752,282800,MKT
06006120402010000,2020,37570,168630,206200,MKT
06006120402010000,2019,37570,168630,206200,MKT
06006120402016500,2021,1186,0,1186,COST
06006120402016500,2020,1104,0,1104,COST
06006120402016500,2019,1104,0,1104,COST
06006120402020000,2021,97048,275252,372300,MKT
06006120402020000,2020,37570,228930,266500,MKT
06006120402020000,2019,37570,228930,266500,MKT
06006120402030000,2021,97048,176952,274000,MKT
06006120402030000,2020,37570,144830,182400,MKT
06006120402030000,2019,37570,144830,182400,MKT
06006120402040000,2021,97048,248052,345100,MKT
06006120402040000,2020,37570,195030,232600,MKT
06006120402040000,2019,37570,195030,232600,MKT
06006120402050000,2021,97048,242852,339900,MKT
06006120402050000,2020,37570,183530,221100,MKT
06006120402050000,2019,37570,183530,221100,MKT
06006120402070000,2021,97048,218052,315100,MKT
06006120402070000,2020,37570,172130,209700,MKT
06006120402070000,2019,37570,172130,209700,MKT
06006120402080000,2021,97048,243752,340800,MKT
06006120402080000,2020,37570,184130,221700,MKT
06006120402080000,2019,37570,184130,221700,MKT
06006120402090000,2021,97048,221052,318100,MKT
06006120402090000,2020,37570,221730,259300,MKT
06006120402090000,2019,37570,221730,259300,MKT
06006120402100000,2021,97048,252852,349900,MKT
06006120402100000,2020,37570,199530,237100,MKT
06006120402100000,2019,37570,199530,237100,MKT
06006120402110000,2021,97048,254752,351800,MKT
06006120402110000,2020,37570,202130,239700,MKT
06006120402110000,2019,37570,202130,239700,MKT
06006120402120000,2021,97048,250552,347600,MKT
06006120402120000,2020,37570,183630,221200,MKT
06006120402120000,2019,37570,183630,221200,MKT
06006120402130000,2021,97048,250652,347700,MKT
06006120402130000,2020,37570,189830,227400,MKT
06006120402130000,2019,37570,189830,227400,MKT
06006120402140000,2021,97048,227252,324300,MKT
06006120402140000,2020,37570,216430,254000,MKT
06006120402140000,2019,37570,216430,254000,MKT
06006120402150000,2021,97048,251452,348500,MKT
06006120402150000,2020,37570,199730,237300,MKT
06006120402150000,2019,37570,199730,237300,MKT
06006120402160000,2021,97048,243552,340600,MKT
06006120402160000,2020,37570,186230,223800,MKT
06006120402160000,2019,37570,186230,223800,MKT
06006120402170000,2021,97048,246852,343900,MKT
06006120402170000,2020,37570,195330,232900,MKT
06006120402170000,2019,37570,195330,232900,MKT
06006120402180000,2021,97048,247052,344100,MKT
06006120402180000,2020,37570,187230,224800,MKT
06006120402180000,2019,37570,187230,224800,MKT
06006120402190000,2021,97048,221452,318500,MKT
06006120402190000,2020,37570,202630,240200,MKT
06006120402190000,2019,37570,202630,240200,MKT
06006120402200000,2021,97048,246752,343800,MKT
06006120402200000,2020,37570,187430,225000,MKT
06006120402200000,2019,37570,187430,225000,MKT
06006120402210000,2021,97048,239752,336800,MKT
06006120402210000,2020,37570,208130,245700,MKT
06006120402210000,2019,37570,208130,245700,MKT
06006120402220000,2021,97048,253852,350900,MKT
06006120402220000,2020,37570,194430,232000,MKT
06006120402220000,2019,37570,194430,232000,MKT
06006120402230000,2021,97048,199852,296900,MKT
06006120402230000,2020,37570,169930,207500,MKT
06006120402230000,2019,37570,169930,207500,MKT
06006120402240000,2021,97048,0,97048,COST
06006120402240000,2020,37570,0,37570,COST
06006120402240000,2019,37570,0,37570,COST
06006120402250000,2021,97048,185552,282600,MKT
06006120402250000,2020,37570,212130,249700,MKT
06006120402250000,2019,37570,212130,249700,MKT
06006121101010000,2021,429839,1542161,1972000,INCOME
06006121101010000,2020,292697,965560,1258257,COST
06006121101010000,2019,292697,965560,1258257,COST
06006121101030000,2021,1202151,7151749,8353900,INCOME
06006121101030000,2020,990451,6031249,7021700,INCOME
06006121101030000,2019,990451,6031249,7021700,INCOME
06006121101040000,2021,376629,0,376629,COST
06006121101040000,2020,129607,0,129607,COST
06006121101040000,2019,129607,0,129607,COST
06006121101100000,2021,374,0,374,COST
06006121101100000,2020,348,0,348,COST
06006121101100000,2019,348,0,348,COST
06006121101140000,2021,205991,0,205991,COST
06006121101140000,2020,63387,0,63387,COST
