id,category,subcategory,address,subdivision,modified,neighborhood,lot_size,acres,year_built,style,heating,sqft,bedrooms,full_baths,half_baths
06079803408010000,RP,Residential Property,878 FERGUSON AVE,DIAMOND ESTATES SUB NO 2 PH 2,10/13/2020 11:31:59 AM,206.010.B,"8,800",,2013,08 - Conventional,5 - Forced Air,2079,4,2,1
06079803408030000,RP,Residential Property,872 FERGUSON AVE,DIAMOND ESTATES SUB NO 2 PH 2,10/13/2020 11:25:59 AM,206.010.B,"8,800",,2013,03 - Ranch,5 - Forced Air,1588,3,2,0
06079803408050000,RP,Residential Property,854 FERGUSON AVE,DIAMOND ESTATES SUB NO 2 PH 2,10/13/2020 11:35:24 AM,206.010.B,"8,800",,2013,03 - Ranch,5 - Forced Air,1528,3,2,0
06079803408070000,RP,Residential Property,4067 SUNSTONE ST,DIAMOND ESTATES SUB NO 2 PH 2,10/13/2020 11:28:38 AM,206.010.B,"6,350",,2010,03 - Ranch,5 - Forced Air,1200,2,2,0
06079803408090000,RP,Residential Property,4045 SUNSTONE ST,DIAMOND ESTATES SUB NO 2 PH 2,10/13/2020 11:27:35 AM,206.010.B,"5,000",,2011,03 - Ranch,5 - Forced Air,1390,3,2,0
06079803408110000,RP,Residential Property,4037 SUNSTONE ST,DIAMOND ESTATES SUB NO 2 PH 2,10/13/2020 11:27:20 AM,206.010.B,"5,000",,2011,08 - Conventional,5 - Forced Air,1524,3,2,1
06079803408130000,RP,Residential Property,4029 SUNSTONE ST,DIAMOND ESTATES SUB NO 2 PH 2,10/13/2020 11:37:49 AM,206.010.B,"5,000",,2011,03 - Ranch,5 - Forced Air,1491,3,2,0
06079803408150000,RP,Residential Property,4023 SUNSTONE DR,DIAMOND ESTATES SUB NO 2 PH 2,10/13/2020 11:32:39 AM,206.010.B,"6,200",,2010,03 - Ranch,5 - Forced Air,1352,3,2,0
06079803408170000,RP,Residential Property,4016 MOONSTONE DR,DIAMOND ESTATES SUB NO 2 PH 2,10/13/2020 11:32:07 AM,206.010.B,"6,294",,2011,08 - Conventional,5 - Forced Air,1755,3,2,1
06079803408190000,RP,Residential Property,4026 MOONSTONE DR,DIAMOND ESTATES SUB NO 2 PH 2,10/13/2020 11:24:37 AM,206.010.B,"5,000",,2009,03 - Ranch,5 - Forced Air,1497,3,2,0
06079803408210000,RP,Residential Property,4038 MOONSTONE DR,DIAMOND ESTATES SUB NO 2 PH 2,10/13/2020 11:33:36 AM,206.010.B,"5,000",,2010,03 - Ranch,5 - Forced Air,1480,3,2,0
06079803408230000,RP,Residential Property,4052 MOONSTONE DR,DIAMOND ESTATES SUB NO 2 PH 2,10/13/2020 11:24:44 AM,206.010.B,"5,000",,2010,03 - Ranch,5 - Forced Air,1520,3,2,0
06079803408250000,RP,Residential Property,4060 MOONSTONE DR,DIAMOND ESTATES SUB NO 2 PH 2,10/13/2020 11:34:02 AM,206.010.B,"6,271",,2011,03 - Ranch,5 - Forced Air,1200,2,2,0
06079803409010000,RP,Commercial Property,4088 SUNSTONE ST,DIAMOND ESTATES SUB NO 2 PH 2,10/13/2020 11:25:43 AM,206.010.B,"12,000",,2016,,,,,,
06079803409037000,RP,Condo/Townhouse Master,4074 SUNSTONE ST,BROOKFIELD CONDO,10/13/2020 11:32:53 AM,206.700.K,"8,525",,,,,,,,
06079803409050000,RP,Commercial Property,4046 SUNSTONE ST,DIAMOND ESTATES SUB NO 2 PH 2,10/13/2020 11:36:56 AM,206.010.B,"12,000",,2017,,,,,,
06079803409077000,RP,Condo/Townhouse Master,,JADE CONDO,10/13/2020 11:25:10 AM,206.700.K,"8,525",,,,,,,,
06079803409090000,RP,Commercial Property,4022 SUNSTONE ST,DIAMOND ESTATES SUB NO 2 PH 2,10/13/2020 11:36:26 AM,206.010.B,"12,000",,2016,,,,,,
06079803411010000,RP,Residential Property,720 SHERIDAN AVE,PARTRIDGE DOWNS SUB PH 1A,10/13/2020 11:30:50 AM,206.010.B,"5,245",,2018,03 - Ranch,5 - Forced Air,1636,3,2,0
06079803411030000,RP,Residential Property,726 SHERIDAN AVE,PARTRIDGE DOWNS SUB PH 1A,10/13/2020 11:28:48 AM,206.010.B,"5,265",,2018,08 - Conventional,5 - Forced Air,2074,3,2,1
06079803411050000,RP,Residential Property,730 SHERIDAN AVE,PARTRIDGE DOWNS SUB PH 1A,10/13/2020 11:34:55 AM,206.010.B,"5,284",,2017,03 - Ranch,5 - Forced Air,1541,3,2,0
06079803411070000,RP,Residential Property,738 SHERIDAN AVE,PARTRIDGE DOWNS SUB PH 1A,10/13/2020 11:29:45 AM,206.010.B,"5,304",,2016,08 - Conventional,5 - Forced Air,1964,3,2,0
06079803411090000,RP,Residential Property,742 SHERIDAN AVE,PARTRIDGE DOWNS SUB PH 1A,10/13/2020 11:29:54 AM,206.010.B,"6,335",,2017,08 - Conventional,5 - Forced Air,1977,4,2,1
06079803411110000,RP,Residential Property,743 HANSON ST,PARTRIDGE DOWNS SUB PH 1A,10/13/2020 11:39:44 AM,206.010.B,"6,334",,2016,03 - Ranch,5 - Forced Air,1741,3,2,0
06079803411130000,RP,Residential Property,739 HANSON ST,PARTRIDGE DOWNS SUB PH 1A,10/13/2020 11:25:26 AM,206.010.B,"5,303",,2016,08 - Conventional,5 - Forced Air,1857,3,2,0
06079803411150000,RP,Residential Property,733 HANSON ST,PARTRIDGE DOWNS SUB PH 1A,10/13/2020 11:25:18 AM,206.010.B,"5,284",,2017,08 - Conventional,5 - Forced Air,1925,4,2,1
06079803411170000,RP,Residential Property,727 HANSON ST,PARTRIDGE DOWNS SUB PH 1A,10/13/2020 11:23:16 AM,206.010.B,"5,264",,2017,03 - Ranch,5 - Forced Air,1607,3,2,0
06079803411190000,RP,Residential Property,721 HANSON ST,PARTRIDGE DOWNS SUB PH 1A,10/13/2020 11:28:32 AM,206.010.B,"5,245",,2018,08 - Conventional,5 - Forced Air,2109,3,2,1
06079803411250000,,,,,,,,,,,,,,,
06079803411270000,,,,,,,,,,,,,,,
06079803412010000,RP,Residential Property,703 SHERIDAN AVE,PARTRIDGE DOWNS SUB PH 1A,10/13/2020 11:27:13 AM,206.010.B,"7,014",,2015,03 - Ranch,5 - Forced Air,1625,3,2,0
06079803412030000,RP,Residential Property,709 SHERIDAN AVE,PARTRIDGE DOWNS SUB PH 1A,10/13/2020 11:30:31 AM,206.010.B,"5,036",,2017,08 - Conventional,5 - Forced Air,1840,3,2,1
06079803412050000,RP,Residential Property,715 SHERIDAN AVE,PARTRIDGE DOWNS SUB PH 1A,10/13/2020 11:39:32 AM,206.010.B,"5,036",,2017,08 - Conventional,5 - Forced Air,2033,3,2,1
06079803412070000,RP,Residential Property,719 SHERIDAN AVE,PARTRIDGE DOWNS SUB PH 1A,10/13/2020 11:27:08 AM,206.010.B,"5,036",,2017,08 - Conventional,5 - Forced Air,1824,3,2,1
06079803412090000,RP,Residential Property,725 SHERIDAN AVE,PARTRIDGE DOWNS SUB PH 1A,10/13/2020 11:27:46 AM,206.010.B,"5,036",,2017,08 - Conventional,5 - Forced Air,2033,3,2,1
06079803412110000,RP,Residential Property,729 SHERIDAN AVE,PARTRIDGE DOWNS SUB PH 1A,10/13/2020 11:30:21 AM,206.010.B,"5,036",,2016,08 - Conventional,5 - Forced Air,1730,3,2,1
06079803412130000,RP,Residential Property,735 SHERIDAN AVE,PARTRIDGE DOWNS SUB PH 1A,10/13/2020 11:30:25 AM,206.010.B,"5,036",,2016,08 - Conventional,5 - Forced Air,1729,3,2,1
06079803412150000,RP,Residential Property,741 SHERIDAN AVE,PARTRIDGE DOWNS SUB PH 1A,10/13/2020 11:31:44 AM,206.010.B,"5,036",,2017,08 - Conventional,5 - Forced Air,2098,3,2,1
06079803412170000,RP,Residential Property,745 SHERIDAN AVE,PARTRIDGE DOWNS SUB PH 1A,10/13/2020 11:26:29 AM,206.010.B,"5,122",,2017,08 - Conventional,5 - Forced Air,1923,4,2,1
06079803412190000,RP,Residential Property,747 SHERIDAN AVE,PARTRIDGE DOWNS SUB PH 1A,10/13/2020 11:35:02 AM,206.010.B,"5,402",,2017,08 - Conventional,5 - Forced Air,2016,3,2,1
06079803412216500,RP,Residential Property,SHERIDAN AVE,PARTRIDGE DOWNS SUB PH 1A,10/13/2020 11:34:01 AM,206.010.B,"6,061",,,,,,,,
06079803412230000,RP,Residential Property,3485 ROSE ST,PARTRIDGE DOWNS SUB PH 1A,10/13/2020 11:25:02 AM,206.010.B,"5,584",,2017,08 - Conventional,5 - Forced Air,2014,4,2,1
06079803412250000,RP,Residential Property,3475 ROSE ST,PARTRIDGE DOWNS SUB PH 1A,10/13/2020 11:32:24 AM,206.010.B,"5,203",,2017,08 - Conventional,5 - Forced Air,1824,3,2,1
06079803412270000,RP,Residential Property,3465 ROSE ST,PARTRIDGE DOWNS SUB PH 1A,10/13/2020 11:35:47 AM,206.010.B,"5,266",,2017,08 - Conventional,5 - Forced Air,1901,3,2,1
06079803412290000,RP,Residential Property,3455 ROSE ST,PARTRIDGE DOWNS SUB PH 1A,10/13/2020 1:01:49 PM,206.010.B,"6,156",,2015,03 - Ranch,5 - Forced Air,1812,3,2,0
06079803420010000,RP,Commercial Property,695 MEAGHER AVE,DIAMOND ESTATES SUB,10/13/2020 11:30:28 AM,206.010.B,"13,030",,2000,,,,,,
06079803420030000,RP,Commercial Property,711 713 MEAGHER AVE,DIAMOND ESTATES SUB,10/13/2020 11:29:39 AM,206.010.B,"9,258",,2000,,,,,,
06079803420050000,RP,Commercial Property,723 725 MEAGHER AVE,DIAMOND ESTATES SUB,10/13/2020 11:30:08 AM,206.010.B,"9,237",,2000,,,,,,
06079803420070000,RP,Commercial Property,735 737 MEAGHER AVE,DIAMOND ESTATES SUB,10/13/2020 11:28:00 AM,206.010.B,"9,237",,2000,,,,,,
06079803420090000,RP,Commercial Property,757 759 MEAGHER AVE,DIAMOND ESTATES SUB,10/13/2020 11:29:38 AM,206.010.B,"9,231",,2000,,,,,,
06079803423010000,RP,Commercial Property,4873 DURSTON RD,DIAMOND ESTATES SUB,10/13/2020 11:30:27 AM,206.010.B,"12,421",,1900,,,,,,
06079803423027000,RP,Condo/Townhouse Master,,SAPPHIRE ESTATES CONDO,10/13/2020 11:27:27 AM,206.700.K,"9,359",,,,,,,,
06079803423040000,RP,Commercial Property,724 726 MEAGHER AVE,DIAMOND ESTATES SUB,10/13/2020 11:26:42 AM,206.010.B,"11,488",,2000,,,,,,
06079803423060000,RP,Commercial Property,736 & 738 MEAGHER AVE,DIAMOND ESTATES SUB,10/13/2020 11:29:47 AM,206.010.B,"11,488",,2000,,,,,,
06079803423080000,RP,Commercial Property,758 760 MEAGHER AVE,DIAMOND ESTATES SUB,10/13/2020 11:22:39 AM,206.010.B,"11,488",,2002,,,,,,
06079803430016500,RP,Residential Property,,OAK SPRINGS SUB PH 1,10/13/2020 11:25:05 AM,206.010.B,"471,010",,,,,,,,
06079803431017000,RP,Condo/Townhouse Master,814 MEAGHER AVE,SPRINGFIELD CONDO,10/13/2020 11:36:09 AM,206.700.K,"10,300",,,,,,,,
06079803431037000,RP,Condo/Townhouse Master,822 MEAGHER AVE,SPRINGDALE CONDO,10/13/2020 11:32:39 AM,206.700.K,"10,398",,,,,,,,
06079803431050000,RP,Commercial Property,834 MEAGHER AVE,OAK SPRINGS SUB PH 1,10/13/2020 11:32:50 AM,206.010.B,"10,401",,2008,,,,,,
06079803431070000,RP,Commercial Property,846 MEAGHER AVE,OAK SPRINGS SUB PH 1,10/13/2020 11:23:35 AM,206.010.B,"10,404",,2008,,,,,,
06079803431097000,RP,Condo/Townhouse Master,858 MEAGHER AVE,MEAGHER PLACE CONDO,10/13/2020 11:23:41 AM,206.700.K,"11,882",,,,,,,,
06079803431117000,RP,Condo/Townhouse Master,864 MEAGHER AVE,GOLDFINCH CONDO,10/13/2020 11:32:41 AM,206.700.K,"11,888",,,,,,,,
06079803431137000,RP,Condo/Townhouse Master,870 MEAGHER AVE,E & K CONDO,10/13/2020 11:36:09 AM,206.700.K,"10,417",,,,,,,,
06079803431157000,RP,Condo/Townhouse Master,886 MEAGHER AVE,FALLBROOK CONDO,10/13/2020 11:25:27 AM,206.700.K,"12,096",,,,,,,,
06079803432010000,RP,Residential Property,904 MEAGHER AVE,OAK SPRINGS SUB PH 1,10/13/2020 11:32:33 AM,206.010.B,"8,997",,2007,08 - Conventional,5 - Forced Air,1521,3,2,0
06079803432030000,RP,Residential Property,916 MEAGHER AVE,OAK SPRINGS SUB PH 1,10/13/2020 11:37:25 AM,206.010.B,"8,260",,2007,03 - Ranch,5 - Forced Air,1343,3,2,0
06079803432050000,RP,Residential Property,924 MEAGHER AVE,OAK SPRINGS SUB PH 1,10/13/2020 11:38:46 AM,206.010.B,"8,262",,2007,08 - Conventional,5 - Forced Air,1364,3,2,0
06079803432070000,RP,Residential Property,932 MEAGHER AVE,OAK SPRINGS SUB PH 1,10/13/2020 11:25:16 AM,206.010.B,"8,264",,2007,08 - Conventional,5 - Forced Air,1480,3,2,0
06079803432090000,RP,Residential Property,946 MEAGHER AVE,OAK SPRINGS SUB PH 1,10/13/2020 11:27:26 AM,206.010.B,"9,745",,2007,08 - Conventional,5 - Forced Air,1663,3,2,0
06079803432110000,RP,Residential Property,954 MEAGHER AVE,OAK SPRINGS SUB PH 1,10/13/2020 11:25:15 AM,206.010.B,"9,749",,2008,03 - Ranch,5 - Forced Air,1498,3,2,0
06079803432130000,RP,Residential Property,966 MEAGHER AVE,OAK SPRINGS SUB PH 1,10/13/2020 11:32:33 AM,206.010.B,"8,272",,2007,08 - Conventional,5 - Forced Air,1900,4,2,1
06079803432150000,RP,Residential Property,970 MEAGHER AVE,OAK SPRINGS SUB PH 1,10/13/2020 11:35:42 AM,206.010.B,"8,274",,,,,,,,
06079803432170000,RP,Residential Property,988 MEAGHER AVE,OAK SPRINGS SUB PH 1,10/13/2020 11:27:40 AM,206.010.B,"8,277",,2007,08 - Conventional,5 - Forced Air,2232,4,2,0
06079803432190000,RP,Residential Property,992 MEAGHER AVE,OAK SPRINGS SUB PH 1,10/13/2020 11:31:09 AM,206.010.B,"9,003",,2008,08 - Conventional,5 - Forced Air,2241,3,2,1
06079803433010000,RP,Residential Property,995 MEAGHER AVE,OAK SPRINGS SUB PH 1,10/13/2020 11:29:14 AM,206.010.B,"6,968",,2013,03 - Ranch,5 - Forced Air,1738,3,2,0
06079803433030000,RP,Residential Property,981 MEAGHER AVE,OAK SPRINGS SUB PH 1,10/13/2020 11:36:10 AM,206.010.B,"5,276",,2011,08 - Conventional,5 - Forced Air,1402,3,2,0
06079803433050000,RP,Residential Property,975 MEAGHER AVE,OAK SPRINGS SUB PH 1,10/13/2020 11:26:46 AM,206.010.B,"5,233",,2007,08 - Conventional,2 - Hot Water/Water Radiant,2048,3,2,1
06079803433070000,RP,Residential Property,963 MEAGHER AVE,OAK SPRINGS SUB PH 1,10/13/2020 11:30:48 AM,206.010.B,"5,000",,2007,08 - Conventional,2 - Hot Water/Water Radiant,1978,3,2,1
06079803433090000,RP,Residential Property,957 MEAGHER AVE,OAK SPRINGS SUB PH 1,10/13/2020 11:30:03 AM,206.010.B,"7,487",,2007,03 - Ranch,5 - Forced Air,1464,3,2,0
06079803433110000,RP,Residential Property,952 PIN AVE,OAK SPRINGS SUB PH 2,10/13/2020 11:31:25 AM,206.010.B,"7,130",,2007,03 - Ranch,5 - Forced Air,1524,3,2,0
06079803433130000,RP,Residential Property,960 PIN AVE,OAK SPRINGS SUB PH 2,10/13/2020 11:28:01 AM,206.010.B,"5,000",,2007,08 - Conventional,5 - Forced Air,1493,3,2,1
06079803433150000,RP,Residential Property,976 PIN AVE,OAK SPRINGS SUB PH 2,10/13/2020 11:25:38 AM,206.010.B,"5,000",,2008,08 - Conventional,2 - Hot Water/Water Radiant,1688,4,2,1
06079803433170000,RP,Residential Property,984 PIN AVE,OAK SPRINGS SUB PH 2,10/13/2020 11:31:01 AM,206.010.B,"5,000",,2007,03 - Ranch,5 - Forced Air,1630,3,2,0
06079803433190000,RP,Residential Property,992 PIN AVE,OAK SPRINGS SUB PH 2,10/13/2020 11:27:09 AM,206.010.B,"7,112",,2007,03 - Ranch,5 - Forced Air,1342,3,2,0
06079803434010000,RP,Residential Property,1018 MEAGHER AVE,OAK SPRINGS SUB PH 1,10/13/2020 11:29:12 AM,206.010.B,"8,914",,2007,08 - Conventional,5 - Forced Air,2548,5,3,0
06079803434030000,RP,Residential Property,1036 MEAGHER AVE,OAK SPRINGS SUB PH 1,10/13/2020 1:01:49 PM,206.010.B,"7,409",,2007,03 - Ranch,5 - Forced Air,1174,3,2,0
06079803434050000,RP,Residential Property,1050 MEAGHER AVE,OAK SPRINGS SUB PH 1,10/13/2020 11:23:59 AM,206.010.B,"7,411",,2007,03 - Ranch,5 - Forced Air,1160,3,2,0
06079803434070000,RP,Residential Property,1078 MEAGHER AVE,OAK SPRINGS SUB PH 1,10/13/2020 11:29:24 AM,206.010.B,"7,412",,2007,03 - Ranch,5 - Forced Air,2056,3,2,0
06079803434090000,RP,Residential Property,1092 MEAGHER AVE,OAK SPRINGS SUB PH 1,10/13/2020 11:32:18 AM,206.010.B,"7,414",,2007,03 - Ranch,5 - Forced Air,1582,3,2,0
06079803434110000,RP,Residential Property,1108 MEAGHER AVE,OAK SPRINGS SUB PH 1,10/13/2020 11:25:33 AM,206.010.B,"7,416",,2007,08 - Conventional,5 - Forced Air,2212,3,3,0
06079803434130000,RP,Residential Property,1114 MEAGHER AVE,OAK SPRINGS SUB PH 1,10/13/2020 11:24:57 AM,206.010.B,"7,417",,2007,03 - Ranch,5 - Forced Air,1282,3,2,1
06079803434150000,RP,Residential Property,1136 MEAGHER AVE,OAK SPRINGS SUB PH 1,10/13/2020 11:36:57 AM,206.010.B,"7,419",,2007,08 - Conventional,5 - Forced Air,2200,4,2,1
06079803434170000,RP,Residential Property,1152 MEAGHER AVE,OAK SPRINGS SUB PH 1,10/13/2020 11:28:35 AM,206.010.B,"7,421",,2007,03 - Ranch,5 - Forced Air,1459,3,2,0
06079803434190000,RP,Residential Property,1176 MEAGHER AVE,OAK SPRINGS SUB PH 1,10/13/2020 1:01:49 PM,206.010.B,"7,422",,2007,03 - Ranch,5 - Forced Air,1282,3,2,0
06079803434210000,RP,Residential Property,1194 MEAGHER AVE,OAK SPRINGS SUB PH 1,10/13/2020 11:26:14 AM,206.010.B,"8,909",,2008,08 - Conventional,5 - Forced Air,2049,3,2,1
06079803434235001,RP,Residential Property,1208 MEAGHER AVE,OAK SPRINGS SUB PH 1,10/13/2020 11:29:25 AM,206.500.T,"5,440",,2008,25 - Townhome - Duplex,5 - Forced Air,1936,3,2,1
06079803434255002,RP,Residential Property,1216 MEAGHER AVE,OAK SPRINGS SUB PH 1,10/13/2020 11:33:39 AM,206.500.T,"3,713",,2008,25 - Townhome - Duplex,5 - Forced Air,1936,3,2,1
06079803434275001,RP,Residential Property,1238 MEAGHER AVE,OAK SPRINGS SUB PH 1,10/13/2020 11:33:43 AM,206.500.T,"3,713",,2007,25 - Townhome - Duplex,5 - Forced Air,1898,3,3,0
06079803434295002,RP,Residential Property,1256 MEAGHER AVE,OAK SPRINGS SUB PH 1,10/13/2020 11:26:54 AM,206.500.T,"3,714",,2007,25 - Townhome - Duplex,5 - Forced Air,1898,3,3,0
06079803434315001,RP,Residential Property,1272 MEAGHER AVE,OAK SPRINGS SUB PH 1,10/13/2020 11:36:28 AM,206.500.T,"3,714",,2008,25 - Townhome - Duplex,5 - Forced Air,1837,3,3,0
06079803434335002,RP,Residential Property,1294 MEAGHER AVE,OAK SPRINGS SUB PH 1,10/13/2020 11:30:56 AM,206.500.T,"6,340",,2008,25 - Townhome - Duplex,5 - Forced Air,1837,3,3,0
06079803435010000,RP,Residential Property,3611 LADUKE ST,OAK SPRINGS SUB PH 1,10/13/2020 11:23:25 AM,206.010.B,"5,011",,,,,,,,
06079803435030000,RP,Residential Property,3623 LADUKE ST,OAK SPRINGS SUB PH 1,10/13/2020 11:36:55 AM,206.010.B,"2,974",,,,,,,,
06079803435050000,RP,Residential Property,3635 LADUKE ST,OAK SPRINGS SUB PH 1,10/13/2020 11:28:14 AM,206.010.B,"3,691",,,,,,,,
06079803435075001,RP,Residential Property,3641 LADUKE ST,OAK SPRINGS SUB PH 1,10/13/2020 11:31:50 AM,206.500.T,"3,234",,2014,25 - Townhome - Duplex,5 - Forced Air,1576,3,2,1
06079803435095002,RP,Residential Property,3657 LADUKE ST,OAK SPRINGS SUB PH 1,10/13/2020 11:37:15 AM,206.500.T,"3,234",,2014,25 - Townhome - Duplex,5 - Forced Air,1576,3,2,1
06079803435115001,RP,Residential Property,3669 LADUKE ST,OAK SPRINGS SUB PH 1,10/13/2020 11:27:46 AM,206.500.T,"3,234",,2014,25 - Townhome - Duplex,5 - Forced Air,1576,3,2,1
06079803435135002,RP,Residential Property,3675 LADUKE ST,OAK SPRINGS SUB PH 1,10/13/2020 11:29:11 AM,206.500.T,"3,235",,2014,25 - Townhome - Duplex,5 - Forced Air,1576,3,2,1
06079803435155001,RP,Residential Property,3683 LADUKE ST,OAK SPRINGS SUB PH 1,10/13/2020 11:25:49 AM,206.500.T,"3,235",,2013,25 - Townhome - Duplex,5 - Forced Air,1875,3,2,1
06079803435175002,RP,Residential Property,3697 LADUKE ST,OAK SPRINGS SUB PH 1,10/13/2020 11:31:56 AM,206.500.T,"3,235",,2013,25 - Townhome - Duplex,5 - Forced Air,1875,3,2,1
06079803435195001,RP,Residential Property,3713 LADUKE ST,OAK SPRINGS SUB PH 1,10/13/2020 11:32:26 AM,206.500.T,"3,235",,2007,26 - Townhome - Row,5 - Forced Air,1726,3,2,1
06079803435215002,RP,Residential Property,3725 LADUKE ST,OAK SPRINGS SUB PH 1,10/13/2020 11:23:04 AM,206.500.T,"3,235",,2007,26 - Townhome - Row,5 - Forced Air,1623,3,2,1
06079803435235003,RP,Residential Property,3737 LADUKE ST,OAK SPRINGS SUB PH 1,10/13/2020 11:33:02 AM,206.500.T,"3,236",,2007,26 - Townhome - Row,5 - Forced Air,1787,3,2,1
06079803435255001,RP,Residential Property,3749 LADUKE ST,OAK SPRINGS SUB PH 1,10/13/2020 11:24:36 AM,206.500.T,"3,236",,2007,26 - Townhome - Row,5 - Forced Air,1910,3,2,1
06079803435275002,RP,Residential Property,3753 LADUKE ST,OAK SPRINGS SUB PH 1,10/13/2020 11:27:50 AM,206.500.T,"3,236",,2007,26 - Townhome - Row,5 - Forced Air,1694,3,2,1
06079803435295001,RP,Residential Property,3765 LADUKE ST,OAK SPRINGS SUB PH 1,10/13/2020 11:33:28 AM,206.500.T,"3,236",,2013,25 - Townhome - Duplex,5 - Forced Air,1650,4,3,0
06079803435315002,RP,Residential Property,3771 LADUKE ST,OAK SPRINGS SUB PH 1,10/13/2020 11:35:26 AM,206.500.T,"3,236",,2013,25 - Townhome - Duplex,5 - Forced Air,1650,4,3,0
