id,year,land,building,total,method
06033928421080000,2020,385558,725510,1111068,COST
06033928421080000,2019,385558,725510,1111068,COST
06033928421870000,2021,404904,0,404904,COST
06033928421870000,2020,361825,0,361825,COST
06033928421870000,2019,361825,0,361825,COST
06033928450400000,2021,5660,0,5660,COST
06033928450400000,2020,3086,0,3086,COST
06033928450400000,2019,3086,0,3086,COST
06033929101010000,2021,219237,62980,282217,COST
06033929101010000,2020,119166,53120,172286,COST
06033929101010000,2019,119166,53120,172286,COST
06033930110010000,2021,8085,0,8085,COST
06033930110010000,2020,4343,0,4343,COST
06033930110010000,2019,4343,0,4343,COST
06033930120010000,2021,183381,999700,1183081,COST
06033930120010000,2020,120225,855060,975285,COST
06033930120010000,2019,120225,855060,975285,COST
06033930130010000,2021,183381,2167210,2350591,COST
06033930130010000,2020,120225,1797030,1917255,COST
06033930130010000,2019,120225,1797030,1917255,COST
06033930140010000,2021,183381,2883160,3066541,COST
06033930140010000,2020,120225,2850180,2970405,COST
06033930140010000,2019,120225,2850180,2970405,COST
06033930150010000,2021,8649,0,8649,COST
06033930150010000,2020,4651,0,4651,COST
06033930150010000,2019,4651,0,4651,COST
06033930160010000,2021,183381,1150140,1333521,COST
06033930160010000,2020,120225,978200,1098425,COST
06033930160010000,2019,120225,978200,1098425,COST
06033930170010000,2021,184666,1868500,2053166,COST
06033930170010000,2020,120929,1558990,1679919,COST
06033930170010000,2019,120929,1558990,1679919,COST
06033930180010000,2021,10305,0,10305,COST
06033930180010000,2020,5556,0,5556,COST
06033930180010000,2019,5556,0,5556,COST
06033930210010000,2021,8109,0,8109,COST
06033930210010000,2020,4356,0,4356,COST
06033930210010000,2019,4356,0,4356,COST
06033930220010000,2021,398011,0,398011,COST
06033930220010000,2020,297092,0,297092,COST
06033930220010000,2019,297092,0,297092,COST
06033930230010000,2021,8085,0,8085,COST
06033930230010000,2020,4343,0,4343,COST
06033930230010000,2019,4343,0,4343,COST
06033930240010000,2021,8085,0,8085,COST
06033930240010000,2020,4343,0,4343,COST
06033930240010000,2019,4343,0,4343,COST
06033930260010000,2021,14448,0,14448,COST
06033930260010000,2020,7793,0,7793,COST
06033930260010000,2019,7793,0,7793,COST
06033930270010000,2021,8234,0,8234,COST
06033930270010000,2020,4424,0,4424,COST
06033930270010000,2019,4424,0,4424,COST
06033930280010000,2021,183674,1049990,1233664,COST
06033930280010000,2020,120386,885590,1005976,COST
06033930280010000,2019,120386,885590,1005976,COST
06033930310010000,2021,183389,1888860,2072249,COST
06033930310010000,2020,120230,1556190,1676420,COST
06033930310010000,2019,120230,1184200,1304430,COST
06033930320010000,2021,397837,0,397837,COST
06033930320010000,2020,296943,0,296943,COST
06033930320010000,2019,296943,0,296943,COST
06033930330010000,2021,8085,0,8085,COST
06033930330010000,2020,4343,0,4343,COST
06033930330010000,2019,4343,0,4343,COST
06033930340010000,2021,8085,0,8085,COST
06033930340010000,2020,4343,0,4343,COST
06033930340010000,2019,4343,0,4343,COST
06033930350010000,2021,398531,0,398531,COST
06033930350010000,2020,297538,0,297538,COST
06033930350010000,2019,297538,0,297538,COST
06033930360010000,2021,8085,0,8085,COST
06033930360010000,2020,4343,0,4343,COST
06033930360010000,2019,4343,0,4343,COST
06033930370010000,2021,183381,912240,1095621,COST
06033930370010000,2020,120225,776780,897005,COST
06033930370010000,2019,120225,776780,897005,COST
06033930380010000,2021,8085,0,8085,COST
06033930380010000,2020,4343,0,4343,COST
06033930380010000,2019,4343,0,4343,COST
06033930410010000,2021,8085,0,8085,COST
06033930410010000,2020,4343,0,4343,COST
06033930410010000,2019,4343,0,4343,COST
06033930420010000,2021,8085,0,8085,COST
06033930420010000,2020,4343,0,4343,COST
06033930420010000,2019,4343,0,4343,COST
06033930430010000,2021,8085,0,8085,COST
06033930430010000,2020,4343,0,4343,COST
06033930430010000,2019,4343,0,4343,COST
06033930440010000,2021,8085,0,8085,COST
06033930440010000,2020,4343,0,4343,COST
06033930440010000,2019,4343,0,4343,COST
06033930450010000,2021,8085,0,8085,COST
06033930450010000,2020,4343,0,4343,COST
06033930450010000,2019,4343,0,4343,COST
06033930460010000,2021,8085,0,8085,COST
06033930460010000,2020,4343,0,4343,COST
06033930460010000,2019,4343,0,4343,COST
06033930470010000,2021,183381,2165590,2348971,COST
06033930470010000,2020,120225,1848370,1968595,COST
06033930470010000,2019,120225,1848370,1968595,COST
06033930480010000,2021,183381,959630,1143011,COST
06033930480010000,2020,120225,782780,903005,COST
06033930480010000,2019,120225,782780,903005,COST
06033931101010000,2021,213245,0,213245,COST
06033931101010000,2020,114912,0,114912,COST
06033931101010000,2019,114912,0,114912,COST
06033932101010000,2021,231812,0,231812,COST
06033932101010000,2020,124816,0,124816,COST
06033932101010000,2019,124816,0,124816,COST
06033933101010000,2021,246885,0,246885,COST
06033933101010000,2020,133170,0,133170,COST
06033933101010000,2019,133170,0,133170,COST
06033934101010000,2021,248830,0,248830,COST
06033934101010000,2020,133899,0,133899,COST
06033934101010000,2019,133899,0,133899,COST
06033935101010000,2021,243726,0,243726,COST
06033935101010000,2020,131122,0,131122,COST
06033935101010000,2019,131122,0,131122,COST
06033936101010000,2021,232084,0,232084,COST
06033936101010000,2020,124908,0,124908,COST
06033936101010000,2019,124908,0,124908,COST
06034001101010000,2021,238993,0,238993,COST
06034001101010000,2020,128657,0,128657,COST
06034001101010000,2019,128657,0,128657,COST
06034002101010000,2021,255366,0,255366,COST
06034002101010000,2020,137243,0,137243,COST
06034002101010000,2019,137243,0,137243,COST
06034003101010000,2021,139866,0,139866,COST
06034003101010000,2020,76504,0,76504,COST
06034003101010000,2019,76504,0,76504,COST
06034004101010000,2021,168627,0,168627,COST
06034004101010000,2020,91632,0,91632,COST
06034004101010000,2019,91632,0,91632,COST
06034005101010000,2021,247880,0,247880,COST
06034005101010000,2020,133307,0,133307,COST
06034005101010000,2019,133307,0,133307,COST
06034006101010000,2021,317817,0,317817,COST
06034006101010000,2020,171227,0,171227,COST
06034006101010000,2019,171227,0,171227,COST
06034007101010000,2021,321597,0,321597,COST
06034007101010000,2020,173214,0,173214,COST
06034007101010000,2019,173214,0,173214,COST
06034008101010000,2021,250312,0,250312,COST
06034008101010000,2020,134586,0,134586,COST
06034008101010000,2019,134586,0,134586,COST
06034009101010000,2021,48972,0,48972,COST
06034009101010000,2020,27231,0,27231,COST
06034009101010000,2019,27231,0,27231,COST
06034009201010000,2021,100318,0,100318,COST
06034009201010000,2020,54234,0,54234,COST
06034009201010000,2019,54234,0,54234,COST
06034010101010000,2021,254356,0,254356,COST
06034010101010000,2020,136712,0,136712,COST
06034010101010000,2019,136712,0,136712,COST
06034011101010000,2021,256304,0,256304,COST
06034011101010000,2020,137736,0,137736,COST
06034011101010000,2019,137736,0,137736,COST
06034012101010000,2021,252719,0,252719,COST
06034012101010000,2020,135850,0,135850,COST
06034012101010000,2019,135850,0,135850,COST
06034013101010000,2021,256398,0,256398,COST
06034013101010000,2020,137785,0,137785,COST
06034013101010000,2019,137785,0,137785,COST
06034014101010000,2021,195601,0,195601,COST
06034014101010000,2020,105818,0,105818,COST
06034014101010000,2019,105818,0,105818,COST
06034015101010000,2021,235900,0,235900,COST
06034015101010000,2020,127008,0,127008,COST
06034015101010000,2019,127008,0,127008,COST
06034016101010000,2021,107723,0,107723,COST
06034016101010000,2020,58125,0,58125,COST
06034016101010000,2019,58125,0,58125,COST
06034016201010000,2021,42999,0,42999,COST
06034016201010000,2020,24092,0,24092,COST
06034016201010000,2019,24092,0,24092,COST
06034017101010000,2021,124238,0,124238,COST
06034017101010000,2020,68291,0,68291,COST
06034017101010000,2019,68291,0,68291,COST
06034018101010000,2021,350277,0,350277,COST
06034018101010000,2020,188294,0,188294,COST
06034018101010000,2019,188294,0,188294,COST
06034019101010000,2021,65000,0,65000,COST
06034019101010000,2020,34920,0,34920,COST
06034019101010000,2019,34920,0,34920,COST
06034019201010000,2021,295344,0,295344,COST
06034019201010000,2020,158668,0,158668,COST
06034019201010000,2019,158668,0,158668,COST
06034020101010000,2021,223493,0,223493,COST
06034020101010000,2020,120483,0,120483,COST
06034020101010000,2019,120483,0,120483,COST
06034021101010000,2021,66201,0,66201,COST
06034021101010000,2020,36292,0,36292,COST
06034021101010000,2019,36292,0,36292,COST
06034021201010000,2021,76189,0,76189,COST
06034021201010000,2020,41544,0,41544,COST
06034021201010000,2019,41544,0,41544,COST
06034022101010000,2021,224433,0,224433,COST
06034022101010000,2020,120978,0,120978,COST
06034022101010000,2019,120978,0,120978,COST
06034023101010000,2021,245933,0,245933,COST
06034023101010000,2020,132284,0,132284,COST
06034023101010000,2019,132284,0,132284,COST
06034024101010000,2021,250424,0,250424,COST
06034024101010000,2020,134644,0,134644,COST
06034024101010000,2019,134644,0,134644,COST
06034025101010000,2021,248046,0,248046,COST
06034025101010000,2020,133394,0,133394,COST
06034025101010000,2019,133394,0,133394,COST
06034026101010000,2021,248481,0,248481,COST
06034026101010000,2020,133623,0,133623,COST
06034026101010000,2019,133623,0,133623,COST
06034027101010000,2021,233775,0,233775,COST
06034027101010000,2020,125890,0,125890,COST
06034027101010000,2019,125890,0,125890,COST
06034028101010000,2021,23593,0,23593,COST
06034028101010000,2020,13879,0,13879,COST
06034028101010000,2019,13879,0,13879,COST
06034028201010000,2021,74047,0,74047,COST
06034028201010000,2020,40405,0,40405,COST
06034028201010000,2019,40405,0,40405,COST
06034029101010000,2021,246154,0,246154,COST
06034029101010000,2020,132400,0,132400,COST
06034029101010000,2019,132400,0,132400,COST
06034030101010000,2021,360344,0,360344,COST
06034030101010000,2020,193588,0,193588,COST
06034030101010000,2019,193588,0,193588,COST
06034031101010000,2021,349100,0,349100,COST
06034031101010000,2020,187675,0,187675,COST
06034031101010000,2019,187675,0,187675,COST
06034032101010000,2021,241748,0,241748,COST
06034032101010000,2020,130082,0,130082,COST
06034032101010000,2019,130082,0,130082,COST
06034033101010000,2021,149136,0,149136,COST
06034033101010000,2020,81383,0,81383,COST
06034033101010000,2019,81383,0,81383,COST
06034034101010000,2021,230986,0,230986,COST
06034034101010000,2020,124424,0,124424,COST
06034034101010000,2019,124424,0,124424,COST
06034035101010000,2021,213580,0,213580,COST
06034035101010000,2020,115270,0,115270,COST
06034035101010000,2019,115270,0,115270,COST
06034036101010000,2021,192899,0,192899,COST
06034036101010000,2020,104395,0,104395,COST
06034036101010000,2019,104395,0,104395,COST
06042701101010000,2021,117099,0,117099,COST
06042701101010000,2020,64926,0,64926,COST
06042701101010000,2019,64926,0,64926,COST
06042702101010000,2021,149481,0,149481,COST
06042702101010000,2020,81910,0,81910,COST
06042702101010000,2019,81910,0,81910,COST
06042703101010000,2021,174938,0,174938,COST
06042703101010000,2020,95368,0,95368,COST
06042703101010000,2019,95368,0,95368,COST
06042704101010000,2021,58621,0,58621,COST
06042704101010000,2020,33668,0,33668,COST
06042704101010000,2019,33668,0,33668,COST
06042709101010000,2021,129706,0,129706,COST
06042709101010000,2020,70220,0,70220,COST
06042709101010000,2019,70220,0,70220,COST
06042709301010000,2021,41808,0,41808,COST
06042709301010000,2020,22667,0,22667,COST
06042709301010000,2019,22667,0,22667,COST
06042710101010000,2021,105636,0,105636,COST
06042710101010000,2020,58366,0,58366,COST
06042710101010000,2019,58366,0,58366,COST
06042711101010000,2021,25875,0,25875,COST
06042711101010000,2020,16475,0,16475,COST
06042711101010000,2019,16475,0,16475,COST
06042712101010000,2021,85359,0,85359,COST
06042712101010000,2020,47732,0,47732,COST
06042712101010000,2019,47732,0,47732,COST
06042713101010000,2021,131386,0,131386,COST
06042713101010000,2020,71869,0,71869,COST
06042713101010000,2019,71869,0,71869,COST
06042714101010000,2021,142208,0,142208,COST
06042714101010000,2020,77544,0,77544,COST
06042714101010000,2019,77544,0,77544,COST
06042715101010000,2021,148866,0,148866,COST
06042715101010000,2020,79921,0,79921,COST
06042715101010000,2019,79921,0,79921,COST
06042715301010000,2021,90261,290,90551,COST
06042715301010000,2020,48446,300,48746,COST
06042715301010000,2019,48446,300,48746,COST
06042716101010000,2021,223075,0,223075,COST
06042716101010000,2020,119949,0,119949,COST
06042716101010000,2019,119949,0,119949,COST
06042721101010000,2021,60980,0,60980,COST
06042721101010000,2020,32720,0,32720,COST
06042721101010000,2019,32720,0,32720,COST
06042721201010000,2021,60980,0,60980,COST
06042721201010000,2020,32720,0,32720,COST
06042721201010000,2019,32720,0,32720,COST
06042721301010000,2021,309518,3976770,4286288,COST
06042721301010000,2020,238117,3346700,3584817,COST
06042721301010000,2019,238117,2324650,2562767,COST
06042721401010000,2021,60751,0,60751,COST
06042721401010000,2020,32597,0,32597,COST
06042721401010000,2019,32597,0,32597,COST
06042722101010000,2021,47092,0,47092,COST
06042722101010000,2020,25897,0,25897,COST
06042722101010000,2019,25897,0,25897,COST
06042722301010000,2021,117531,0,117531,COST
06042722301010000,2020,63124,0,63124,COST
06042722301010000,2019,63124,0,63124,COST
06042722412050000,2021,1108,0,1108,COST
06042722412050000,2020,1031,0,1031,COST
06042722412050000,2019,1031,0,1031,COST
06042722418050000,2021,247157,1436790,1683947,COST
06042722418050000,2020,205163,1287110,1492273,COST
06042722418050000,2019,205163,1287110,1492273,COST
06042722448010000,2021,247294,1188800,1436094,COST
06042722448010000,2020,205290,945960,1151250,COST
06042722448010000,2019,205290,945960,1151250,COST
06042722448100000,2021,1163,0,1163,COST
06042722448100000,2020,1082,0,1082,COST
06042722448100000,2019,1082,0,1082,COST
06042722448200000,2021,1162,0,1162,COST
06042722448200000,2020,1082,0,1082,COST
06042722448200000,2019,1082,0,1082,COST
06042723101010000,2021,56155,0,56155,COST
06042723101010000,2020,30561,0,30561,COST
06042723101010000,2019,30561,0,30561,COST
06042723201100000,2021,913,0,913,COST
06042723201100000,2020,850,0,850,COST
06042723201100000,2019,850,0,850,COST
06042723302010000,2021,52555,0,52555,COST
06042723302010000,2020,30520,0,30520,COST
06042723302010000,2019,30520,0,30520,COST
06042723401010000,2021,65695,0,65695,COST
06042723401010000,2020,35595,0,35595,COST
06042723401010000,2019,35595,0,35595,COST
06042724101010000,2021,224244,0,224244,COST
06042724101010000,2020,120562,0,120562,COST
06042724101010000,2019,120562,0,120562,COST
06042725101010000,2021,61106,0,61106,COST
06042725101010000,2020,34292,0,34292,COST
06042725101010000,2019,34292,0,34292,COST
06042725201106500,2021,559,0,559,COST
06042725201106500,2020,520,0,520,COST
06042725201106500,2019,520,0,520,COST
06042725301010000,2021,246892,3738910,3985802,COST
06042725301010000,2020,204916,3140720,3345636,COST
06042725301010000,2019,204916,1774120,1979036,COST
06042725304010000,2021,246852,183130,429982,COST
06042725304010000,2020,204879,155620,360499,COST
06042725304010000,2019,1030,0,1030,COST
06042725306140000,2021,1305,0,1305,COST
06042725306140000,2020,1215,0,1215,COST
06042725306140000,2019,1215,0,1215,COST
06042725306170000,2021,305127,0,305127,COST
06042725306170000,2020,261405,0,261405,COST
06042725306170000,2019,261405,0,261405,COST
06042725306400000,2021,8414,0,8414,COST
06042725306400000,2020,4562,0,4562,COST
06042725306400000,2019,4562,0,4562,COST
06042725306500000,2021,7669,0,7669,COST
06042725306500000,2020,4115,0,4115,COST
06042725306500000,2019,4115,0,4115,COST
06042725306600000,2021,254304,3639880,3894184,COST
06042725306600000,2020,208463,3064810,3273273,COST
06042725306600000,2019,208463,3064810,3273273,COST
06042725306700000,2021,8618,0,8618,COST
06042725306700000,2020,4624,0,4624,COST
06042725306700000,2019,4624,0,4624,COST
06042725401010000,2021,101542,0,101542,COST
06042725401010000,2020,73833,0,73833,COST
06042725401010000,2019,73833,0,73833,COST
06042726101010000,2021,492632,4356480,4849112,COST
06042726101010000,2020,408760,3921610,4330370,COST
06042726101010000,2019,408760,3921610,4330370,COST
06042726101150000,2021,500614,686220,1186834,COST
06042726101150000,2020,461728,572110,1033838,COST
06042726101150000,2019,461728,704530,1166258,COST
06042726102010000,2021,1708,0,1708,COST
06042726102010000,2020,989,0,989,COST
06042726102010000,2019,989,0,989,COST
06042726102100000,2021,323,0,323,COST
06042726102100000,2020,2238,0,2238,COST
06042726102100000,2019,2238,0,2238,COST
06042726124010000,2021,6701,0,6701,COST
06042726124010000,2020,3795,0,3795,COST
06042726124010000,2019,3795,0,3795,COST
06042726201010000,2021,247351,1810720,2058071,COST
06042726201010000,2020,205343,1498580,1703923,COST
06042726201010000,2019,205343,1498580,1703923,COST
06042726202010000,2021,4807,0,4807,COST
06042726202010000,2020,2619,0,2619,COST
06042726202010000,2019,2619,0,2619,COST
06042726202100000,2021,2420,0,2420,COST
06042726202100000,2020,1367,0,1367,COST
06042726202100000,2019,1367,0,1367,COST
06042726254010000,2021,247157,2075770,2322927,COST
06042726254010000,2020,205163,1727490,1932653,COST
06042726254010000,2019,205163,1601400,1806563,COST
06042726260010000,2021,246852,2492590,2739442,COST
06042726260010000,2020,204879,2103980,2308859,COST
06042726260010000,2019,204879,2103980,2308859,COST
06042726266010000,2021,7626,0,7626,COST
06042726266010000,2020,4092,0,4092,COST
06042726266010000,2019,4092,0,4092,COST
06042726301010000,2021,525159,4567490,5092649,COST
06042726301010000,2020,480795,3243370,3724165,COST
06042726301010000,2019,480795,3243370,3724165,COST
06042726302010000,2021,44613,0,44613,COST
06042726302010000,2020,36656,0,36656,COST
06042726302010000,2019,36656,0,36656,COST
06042726348010000,2021,256878,64450,321328,COST
06042726348010000,2020,209942,44610,254552,COST
06042726348010000,2019,209942,44610,254552,COST
06042726360070000,2021,246983,4137550,4384533,COST
06042726360070000,2020,205001,3599640,3804641,COST
06042726360070000,2019,205001,3599640,3804641,COST
06042726372010000,2021,7626,0,7626,COST
06042726372010000,2020,4092,0,4092,COST
06042726372010000,2019,4092,0,4092,COST
06042726401010000,2021,695,0,695,COST
06042726401010000,2020,647,0,647,COST
06042726401010000,2019,647,0,647,COST
06042726401100000,2021,536698,2012760,2549458,COST
06042726401100000,2020,500172,1686950,2187122,COST
06042726401100000,2019,500172,856760,1356932,COST
06042726401200000,2021,536698,0,536698,COST
06042726401200000,2020,500172,0,500172,COST
06042726401200000,2019,500172,0,500172,COST
06042726401500000,2021,470863,3580010,4050873,COST
06042726401500000,2020,430340,3046620,3476960,OVR
06042726401500000,2019,430340,3046620,3476960,COST
06042726401550000,2021,489830,15470,505300,COST
06042726401550000,2020,450317,12790,463107,COST
06042726401550000,2019,450317,12790,463107,COST
06042726401580000,2021,466955,0,466955,COST
06042726401580000,2020,426239,0,426239,COST
06042726401580000,2019,426239,0,426239,COST
06042726401600000,2021,472501,4522970,4995471,COST
06042726401600000,2020,432061,3421530,3853591,COST
06042726401600000,2019,432061,3421530,3853591,COST
06042726401700000,2021,500198,2092760,2592958,COST
06042726401700000,2020,461287,1750730,2212017,COST
06042726401700000,2019,461287,1750730,2212017,COST
06042726401900000,2021,529197,1848640,2377837,COST
06042726401900000,2020,492147,1685340,2177487,COST
06042726401900000,2019,492147,1685340,2177487,COST
06042726472010000,2021,4657,0,4657,COST
06042726472010000,2020,2711,0,2711,COST
06042726472010000,2019,2711,0,2711,COST
06042727101010000,2021,246852,6688830,6935682,COST
06042727101010000,2020,204879,5582910,5787789,COST
06042727101010000,2019,204879,5582910,5787789,COST
06042727101120000,2021,142,0,142,COST
06042727101120000,2020,132,0,132,COST
06042727101120000,2019,132,0,132,COST
06042727101160000,2021,254015,2555020,2809035,COST
06042727101160000,2020,208428,2144940,2353368,COST
06042727101160000,2019,208428,2144940,2353368,COST
06042727136010000,2021,9516,0,9516,COST
06042727136010000,2020,5167,0,5167,COST
06042727136010000,2019,5167,0,5167,COST
06042727136220000,2021,254681,1362560,1617241,COST
06042727136220000,2020,208682,919070,1127752,COST
06042727136220000,2019,208682,919070,1127752,COST
06042727136340000,2021,253560,2371440,2625000,COST
06042727136340000,2020,208072,1714620,1922692,COST
06042727136340000,2019,208072,1714620,1922692,COST
06042727166050000,2021,1108,0,1108,COST
06042727166050000,2020,1031,0,1031,COST
06042727166050000,2019,1031,0,1031,COST
06042727201010000,2021,72163,0,72163,COST
06042727201010000,2020,38937,0,38937,COST
06042727201010000,2019,40403,0,40403,COST
06042727201100000,2021,72356,0,72356,COST
06042727201100000,2020,38916,0,38916,COST
06042727201100000,2019,38916,0,38916,COST
06042727301010000,2021,430339,985460,1415799,COST
06042727301010000,2020,388063,738960,1127023,COST
06042727301010000,2019,388063,738960,1127023,COST
06042727302010000,2021,439897,0,439897,COST
06042727302010000,2020,397983,0,397983,COST
06042727338440000,2021,245800,697260,943060,COST
06042727338440000,2020,203900,581850,785750,COST
06042727338440000,2019,203900,581850,785750,COST
06042727338470000,2021,245800,319930,565730,COST
06042727338470000,2020,203900,312700,516600,MKT
06042727338470000,2019,203900,312700,516600,MKT
06042727406010000,2021,492746,2342420,2835166,COST
06042727406010000,2020,408866,1964710,2373576,COST
06042727406010000,2019,205018,1291110,1496128,COST
06042727412010000,2021,255415,3916690,4172105,COST
06042727412010000,2020,209188,3382370,3591558,COST
06042727412010000,2019,209188,3382370,3591558,COST
06042727412170000,2021,9527,9140,18667,COST
06042727412170000,2020,5203,11180,16383,COST
06042727412170000,2019,5203,11180,16383,COST
06042727412310000,2021,247327,1914630,2161957,COST
06042727412310000,2020,205325,1432290,1637615,COST
06042727412310000,2019,205325,1432290,1637615,COST
06042728110010000,2021,253045,1377630,1630675,COST
06042728110010000,2020,207787,961530,1169317,COST
06042728110010000,2019,207787,961530,1169317,COST
06042728120010000,2021,6902,0,6902,COST
06042728120010000,2020,3751,0,3751,COST
06042728120010000,2019,3751,0,3751,COST
06042728130010000,2021,253647,2610510,2864157,COST
06042728130010000,2020,208110,2288290,2496400,COST
06042728130010000,2019,208110,2288290,2496400,COST
06042728140010000,2021,7623,0,7623,COST
06042728140010000,2020,4090,0,4090,COST
06042728140010000,2019,4090,0,4090,COST
06042728150010000,2021,253078,1113890,1366968,COST
06042728150010000,2020,207805,1020180,1227985,COST
06042728150010000,2019,207805,1020180,1227985,COST
06042728160010000,2021,253070,2240530,2493600,COST
06042728160010000,2020,207801,2184940,2392741,COST
06042728160010000,2019,207801,2184940,2392741,COST
06042728170010000,2021,7623,0,7623,COST
06042728170010000,2020,4090,0,4090,COST
06042728170010000,2019,4090,0,4090,COST
06042728180010000,2021,253463,3263450,3516913,COST
06042728180010000,2020,208017,1324960,1532977,COST
06042728180010000,2019,4318,0,4318,COST
06042728245010000,2021,460553,0,460553,COST
06042728245010000,2020,419531,0,419531,COST
06042728245010000,2019,419531,0,419531,COST
06042728245120000,2021,519330,0,519330,COST
06042728245120000,2020,481618,0,481618,COST
06042728245120000,2019,481618,0,481618,COST
06042728245220000,2021,424854,0,424854,COST
06042728245220000,2020,382384,0,382384,COST
06042728245220000,2019,382384,0,382384,COST
06042728245300000,2021,406721,0,406721,COST
06042728245300000,2020,426805,0,426805,COST
06042728245300000,2019,1642,0,1642,COST
06042728249010000,2021,277412,0,277412,COST
06042728249010000,2020,234311,0,234311,COST
06042728249010000,2019,234311,0,234311,COST
06042728250010000,2021,500691,1404050,1904741,COST
06042728250010000,2020,207800,1147090,1354890,COST
06042728250010000,2019,207800,1147090,1354890,COST
06042728250100000,2021,500891,0,500891,COST
06042728250250000,2021,435672,0,435672,COST
06042728250250000,2020,1307,0,1307,COST
06042728250250000,2019,1307,0,1307,COST
06042728250330000,2021,433981,0,433981,COST
06042728250330000,2020,391839,0,391839,COST
06042728250330000,2019,391839,0,391839,COST
06042728280010000,2021,507833,1456340,1964173,COST
06042728280010000,2020,469387,1312120,1781507,OVR
06042728280010000,2019,469387,1312120,1781507,COST
06042728280100000,2021,434405,1155060,1589465,COST
06042728280100000,2020,392279,971290,1363569,COST
06042728280100000,2019,392279,197930,590209,COST
06042728310010000,2021,1959873,2850,1962723,COST
06042728310010000,2020,1159178,2750,1161928,COST
06042728310010000,2019,1159178,2750,1161928,COST
06042728360017000,2021,743175,966620,1709795,COST
06042728360017000,2020,470652,863000,1333652,COST
06042728360017000,2019,470652,93340,563992,COST
06042728401350100,2021,330098,0,330098,COST
06042728401350100,2020,286132,0,286132,COST
06042728401350100,2019,286132,0,286132,COST
06042733101010000,2021,527887,0,527887,COST
06042733101010000,2020,302953,0,302953,COST
06042733101010000,2019,1347231,0,1347231,COST
06042733301010000,2021,167925,2039575,2207500,MKT
06042733301010000,2020,245039,1115400,1360439,COST
06042733301010000,2019,245039,157030,402069,COST
06042733301030000,2021,176422,2408878,2585300,MKT
06042733301030000,2020,256621,2118979,2375600,MKT
06042733301030000,2019,256621,487950,744571,COST
06042733301050000,2021,170823,2384477,2555300,MKT
06042733301050000,2020,248993,2130907,2379900,MKT
06042733301050000,2019,248993,2130907,2379900,MKT
06042733301070000,2021,170823,2669077,2839900,MKT
06042733301070000,2020,248993,2246507,2495500,MKT
06042733301070000,2019,248993,543040,792033,COST
06042733301090000,2021,170823,2669077,2839900,MKT
06042733301090000,2020,248993,2246507,2495500,MKT
06042733301090000,2019,248993,178060,427053,COST
06042733301110000,2021,170823,2655877,2826700,MKT
06042733301110000,2020,248993,2234207,2483200,MKT
06042733301110000,2019,248993,2234207,2483200,MKT
06042733301130000,2021,186938,2389862,2576800,MKT
06042733301130000,2020,270905,2082095,2353000,MKT
06042733301130000,2019,270905,2082095,2353000,MKT
06042733301150000,2021,218540,2402360,2620900,MKT
06042733301150000,2020,313530,2067370,2380900,MKT
06042733301150000,2019,313530,2067370,2380900,MKT
06042733301170000,2021,199029,2805171,3004200,MKT
06042733301170000,2020,287264,2232336,2519600,MKT
06042733301170000,2019,287264,2232336,2519600,MKT
06042733301190000,2021,184387,2813813,2998200,MKT
