id,year,land,building,total,method
06079818202200000,2021,404960,135930,540890,COST
06079818202200000,2020,368544,127130,495674,COST
06079818202200000,2019,368544,127130,495674,COST
06079818203010000,2021,669,0,669,COST
06079818203010000,2020,623,0,623,COST
06079818203010000,2019,623,0,623,COST
06079818203040000,2021,392359,899230,1291589,COST
06079818203040000,2020,326720,774520,1101240,OVR
06079818203040000,2019,326720,774520,1101240,COST
06079818203050000,2021,295810,218040,513850,COST
06079818203050000,2020,284925,195040,479965,COST
06079818203050000,2019,284925,195040,479965,COST
06079818203070000,2021,197058,614960,812018,COST
06079818203100000,2021,404871,241580,646451,COST
06079818203100000,2020,368453,217790,586243,COST
06079818203100000,2019,368453,217790,586243,COST
06079818222010000,2021,568,0,568,COST
06079818222010000,2020,528,0,528,COST
06079818222010000,2019,528,0,528,COST
06079818301250000,2021,195900,181100,377000,MKT
06079818301250000,2020,163100,152900,316000,MKT
06079818301250000,2019,163100,152900,316000,MKT
06079818302010000,2021,419351,1085500,1504851,COST
06079818302010000,2020,383279,979660,1362939,COST
06079818302010000,2019,383279,676790,1060069,COST
06079818302100000,2021,416424,0,416424,COST
06079818302100000,2020,380277,0,380277,COST
06079818302100000,2019,380277,0,380277,COST
06079818302200000,2021,388612,802370,1190982,COST
06079818302200000,2020,351884,717550,1069434,COST
06079818302200000,2019,351884,717550,1069434,COST
06079818302300000,2021,385190,771290,1156480,COST
06079818302300000,2020,348408,0,348408,COST
06079818302300000,2019,348408,0,348408,COST
06079818303010900,2021,438520,584040,1022560,COST
06079818303010900,2020,403000,527330,930330,COST
06079818303010900,2019,403000,527330,930330,COST
06079818303040000,2021,345295,234890,580185,COST
06079818303040000,2020,296280,128730,425010,COST
06079818303040000,2019,296280,128730,425010,COST
06079818303080000,2021,322000,552130,874130,COST
06079818303080000,2020,284925,510800,795725,COST
06079818303080000,2019,284925,510800,795725,COST
06079818303100000,2021,423137,205610,628747,COST
06079818303100000,2020,387165,185130,572295,COST
06079818303100000,2019,387165,185130,572295,COST
06079818303120000,2021,195900,261400,457300,MKT
06079818303120000,2020,163100,218400,381500,MKT
06079818303120000,2019,163100,218400,381500,MKT
06079818303140000,2021,195965,251535,447500,MKT
06079818303140000,2020,163160,214140,377300,MKT
06079818303140000,2019,163160,214140,377300,MKT
06079818303160000,2021,195965,233435,429400,MKT
06079818303160000,2020,163160,201640,364800,MKT
06079818303160000,2019,163160,201640,364800,MKT
06079818303180000,2021,224672,36910,261582,COST
06079818303180000,2020,190223,37260,227483,COST
06079818303180000,2019,190223,37260,227483,COST
06079818303200000,2021,280597,98560,379157,COST
06079818303200000,2020,238378,64420,302798,COST
06079818303200000,2019,238378,64420,302798,COST
06079818303240000,2021,196250,138850,335100,MKT
06079818303240000,2020,163883,51630,215513,COST
06079818303240000,2019,163883,51630,215513,COST
06079818303350000,2021,322896,422760,745656,COST
06079818303350000,2020,285815,382840,668655,COST
06079818303350000,2019,285815,385080,670895,COST
06079818303400000,2021,219669,140031,359700,MKT
06079818303400000,2020,184436,85290,269726,COST
06079818303400000,2019,184436,85290,269726,COST
06079818303450000,2021,345595,182420,528015,COST
06079818303450000,2020,308466,104890,413356,OVR
06079818303450000,2019,308466,104890,413356,COST
06079818304010000,2021,226423,234277,460700,MKT
06079818304010000,2020,191888,218212,410100,MKT
06079818304010000,2019,191888,218212,410100,MKT
06079818305010000,2021,406720,147770,554490,COST
06079818305010000,2020,370343,134160,504503,COST
06079818305010000,2019,370343,134160,504503,COST
06079818305030000,2021,199895,104820,304715,COST
06079818305030000,2020,166838,140662,307500,MKT
06079818305030000,2019,166838,140662,307500,MKT
06079818305050000,2021,195965,615035,811000,MKT
06079818305050000,2020,163160,505640,668800,MKT
06079818305050000,2019,163160,479940,643100,MKT
06079818305070000,2021,195965,0,195965,COST
06079818305070000,2020,163160,0,163160,COST
06079818305070000,2019,163160,0,163160,COST
06079818305100000,2021,195965,403235,599200,MKT
06079818305100000,2020,163160,372040,535200,MKT
06079818305100000,2019,163160,372040,535200,MKT
06079818305120000,2021,195965,700135,896100,MKT
06079818305120000,2020,163160,670940,834100,MKT
06079818305120000,2019,163160,670940,834100,MKT
06079818305150000,2021,378853,514000,892853,COST
06079818305150000,2020,341980,471160,813140,COST
06079818305150000,2019,341980,471160,813140,COST
06079818305170000,2021,222042,0,222042,COST
06079818305170000,2020,187725,0,187725,COST
06079818305170000,2019,187725,0,187725,COST
06079818305200000,2021,589,1330,1919,COST
06079818305200000,2020,549,1250,1799,COST
06079818305200000,2019,549,1250,1799,COST
06079818305250000,2021,1412,0,1412,COST
06079818305250000,2020,1315,0,1315,COST
06079818305250000,2019,1315,0,1315,COST
06079818310010000,2021,266002,194598,460600,MKT
06079818310010000,2020,229926,190174,420100,MKT
06079818310010000,2019,190688,200612,391300,MKT
06079818310020000,2021,262973,160527,423500,MKT
06079818310020000,2020,226989,121030,348019,COST
06079818310020000,2019,226989,121030,348019,COST
06079818310030000,2021,263008,168892,431900,MKT
06079818310030000,2020,227024,128530,355554,COST
06079818310030000,2019,227024,128530,355554,COST
06079818401010000,2021,326752,397880,724632,COST
06079818401010000,2020,289649,364320,653969,COST
06079818401010000,2019,289649,364320,653969,COST
06079818401050000,2021,323154,370920,694074,COST
06079818401050000,2020,286072,333150,619222,COST
06079818401050000,2019,286072,333150,619222,COST
06079818401090000,2021,335072,832860,1167932,COST
06079818401090000,2020,297942,752270,1050212,COST
06079818401090000,2019,297942,752270,1050212,COST
06079818401130000,2021,337819,1433330,1771149,COST
06079818401130000,2020,300686,1276560,1577246,COST
06079818401130000,2019,300686,709240,1009926,COST
06079818402010000,2021,6619,380650,387269,COST
06079818402010000,2020,8226,347200,355426,COST
06079818402010000,2019,8226,347200,355426,COST
06079818402200000,2021,6035,0,6035,COST
06079818402200000,2020,7764,0,7764,COST
06079818402200000,2019,7764,0,7764,COST
06079818403010000,2021,282555,0,282555,COST
06079818403010000,2020,45549,0,45549,COST
06079818403010000,2019,45549,0,45549,COST
06079818403040000,2021,258697,0,258697,COST
06079818403070000,2021,246317,0,246317,COST
06079818403100000,2021,235240,0,235240,COST
06079818403130000,2021,218935,0,218935,COST
06079818403160000,2021,222493,0,222493,COST
06079818403190000,2021,261611,0,261611,COST
06079818404010000,2021,240053,0,240053,COST
06079818404040000,2021,232985,0,232985,COST
06079818404070000,2021,222992,0,222992,COST
06079818404100000,2021,231610,0,231610,COST
06079818404130000,2021,218935,0,218935,COST
06079818404160000,2021,210330,0,210330,COST
06079819101010000,2021,1162,0,1162,COST
06079819101010000,2020,1805,0,1805,COST
06079819101010000,2019,1805,0,1805,COST
06079819101301001,2021,75438,0,75438,COST
06079819101301001,2020,101806,0,101806,COST
06079819101301001,2019,101806,0,101806,COST
06079819101301002,2021,59035,0,59035,COST
06079819101301002,2020,67947,0,67947,COST
06079819101301002,2019,67947,0,67947,COST
06079819101401001,2021,4238,0,4238,COST
06079819101401001,2020,4667,0,4667,COST
06079819101401001,2019,4667,0,4667,COST
06079819101401002,2021,6276,0,6276,COST
06079819101401002,2020,5809,0,5809,COST
06079819101401002,2019,5809,0,5809,COST
06079819102010000,2021,344898,0,344898,COST
06079819102050000,2021,302640,0,302640,COST
06079819102100000,2021,316956,0,316956,COST
06079819102150000,2021,230685,0,230685,COST
06079819102200000,2021,222493,0,222493,COST
06079819102250000,2021,220474,0,220474,COST
06079819102300000,2021,217897,0,217897,COST
06079819102350000,2021,221488,0,221488,COST
06079819102401001,2021,220982,0,220982,COST
06079819102401002,2021,250320,0,250320,COST
06079819102456500,2021,142458,0,142458,COST
06079819102466500,2021,64287,0,64287,COST
06079819201010000,2021,27294,0,27294,COST
06079819201010000,2020,36937,0,36937,COST
06079819201010000,2019,36937,0,36937,COST
06079819202101001,2021,1315,0,1315,COST
06079819202101001,2020,1796,0,1796,COST
06079819202101001,2019,1796,0,1796,COST
06079819202101002,2021,34405,217960,252365,COST
06079819202101002,2020,46038,196430,242468,COST
06079819202101002,2019,46038,196430,242468,COST
06079819202200000,2021,416620,347110,763730,COST
06079819202200000,2020,380478,305140,685618,COST
06079819202200000,2019,380478,305140,685618,COST
06079819301101001,2021,5406,0,5406,COST
06079819301101001,2020,6636,0,6636,COST
06079819301101001,2019,6636,0,6636,COST
06079819301101002,2021,26325,0,26325,COST
06079819301101002,2020,35248,0,35248,COST
06079819301101002,2019,35248,0,35248,COST
06079819480010000,2021,100549,792550,893099,COST
06079819480010000,2020,128133,708700,836833,COST
06079819480010000,2019,128133,708700,836833,COST
06079820101010000,2021,319378,310422,629800,MKT
06079820101010000,2020,296969,246731,543700,MKT
06079820101010000,2019,296969,246731,543700,MKT
06079820101020000,2021,2752,335480,338232,COST
06079820101020000,2020,2965,313370,316335,COST
06079820101020000,2019,2965,313370,316335,COST
06079820101020900,2021,283446,260930,544376,COST
06079820101020900,2020,256273,244927,501200,MKT
06079820101020900,2019,256273,244927,501200,MKT
06079820101030000,2021,419213,345940,765153,COST
06079820101030000,2020,415514,323360,738874,COST
06079820101030000,2019,415514,323360,738874,COST
06079820101030900,2021,283446,3380,286826,COST
06079820101030900,2020,256273,3560,259833,COST
06079820101030900,2019,256273,3560,259833,COST
06079820101040000,2021,283446,318954,602400,MKT
06079820101040000,2020,256273,256527,512800,MKT
06079820101040000,2019,256273,256527,512800,MKT
06079820101060000,2021,210731,1061390,1272121,COST
06079820101060000,2020,177031,1027490,1204521,COST
06079820101060000,2019,177031,715380,892411,COST
06079820101070000,2021,12062,169100,181162,COST
06079820101070000,2020,11626,156150,167776,COST
06079820101070000,2019,11626,156150,167776,COST
06079820101080000,2021,14172,414670,428842,COST
06079820101080000,2020,13551,378450,392001,COST
06079820101080000,2019,13551,378450,392001,COST
06079820102010000,2021,224622,243740,468362,COST
06079820102010000,2020,192292,227310,419602,COST
06079820102010000,2019,192292,227310,419602,COST
06079820102020000,2021,225745,241355,467100,MKT
06079820102020000,2020,193479,203321,396800,MKT
06079820102020000,2019,193479,203321,396800,MKT
06079820102030000,2021,264130,365620,629750,COST
06079820102030000,2020,229935,211610,441545,COST
06079820102030000,2019,229935,211610,441545,COST
06079820102040000,2021,305008,321692,626700,MKT
06079820102040000,2020,280557,191843,472400,MKT
06079820102040000,2019,280557,182643,463200,MKT
06079820103010000,2021,270486,252314,522800,MKT
06079820103010000,2020,241882,220118,462000,MKT
06079820103010000,2019,241882,220118,462000,MKT
06079820103020000,2021,270990,239710,510700,MKT
06079820103020000,2020,242439,217261,459700,MKT
06079820103020000,2019,242439,217261,459700,MKT
06079820103030000,2021,384035,227520,611555,COST
06079820103030000,2020,372892,212070,584962,COST
06079820103030000,2019,372892,212070,584962,COST
06079820103040000,2021,339166,203070,542236,COST
06079820103040000,2020,319853,189910,509763,COST
06079820103040000,2019,319853,189910,509763,COST
06079820104010000,2021,235642,228558,464200,MKT
06079820104010000,2020,204007,201993,406000,MKT
06079820104010000,2019,204007,201993,406000,MKT
06079820104020000,2021,235642,445758,681400,MKT
06079820104020000,2020,204007,404420,608427,COST
06079820104020000,2019,204007,404420,608427,COST
06079820105010000,2021,299553,308547,608100,MKT
06079820105010000,2020,274374,261126,535500,MKT
06079820105010000,2019,274374,261126,535500,MKT
06079820105020000,2021,309710,314790,624500,MKT
06079820105020000,2020,285908,320070,605978,COST
06079820105020000,2019,285908,222692,508600,MKT
06079820105040000,2021,262616,256784,519400,MKT
06079820105040000,2020,233221,211279,444500,MKT
06079820105040000,2019,233221,211279,444500,MKT
06079820105050000,2021,263790,263210,527000,MKT
06079820105050000,2020,234509,229191,463700,MKT
06079820105050000,2019,234509,229191,463700,MKT
06079820110010000,2021,246317,309483,555800,MKT
06079820110010000,2020,215480,286520,502000,MKT
06079820110010000,2019,215480,286520,502000,MKT
06079820110050000,2021,246317,256383,502700,MKT
06079820110050000,2020,215480,236720,452200,MKT
06079820110050000,2019,215480,236720,452200,MKT
06079820110100000,2021,246317,258883,505200,MKT
06079820110100000,2020,215480,240920,456400,MKT
06079820110100000,2019,215480,240920,456400,MKT
06079820111010000,2021,246317,259883,506200,MKT
06079820111010000,2020,215480,249920,465400,MKT
06079820111010000,2019,215480,249920,465400,MKT
06079820111030000,2021,246317,0,246317,COST
06079820111030000,2020,215480,0,215480,COST
06079820111030000,2019,215480,0,215480,COST
06079820111050000,2021,246317,282483,528800,MKT
06079820111050000,2020,215480,254620,470100,MKT
06079820111050000,2019,215480,254620,470100,MKT
06079820111070000,2021,246317,403283,649600,MKT
06079820111070000,2020,215480,336720,552200,MKT
06079820111070000,2019,215480,318420,533900,MKT
06079820111090000,2021,246317,359783,606100,MKT
06079820111090000,2020,215480,320020,535500,MKT
06079820111090000,2019,215480,320020,535500,MKT
06079820111110000,2021,290654,477946,768600,MKT
06079820111110000,2020,241337,419963,661300,MKT
06079820111110000,2019,241337,419963,661300,MKT
06079820111136500,2021,94841,0,94841,COST
06079820111136500,2020,87884,0,87884,COST
06079820111136500,2019,87884,0,87884,COST
06079820112010000,2021,246317,0,246317,COST
06079820112010000,2020,215480,0,215480,COST
06079820112010000,2019,215480,0,215480,COST
06079820112030000,2021,251885,0,251885,COST
06079820112030000,2020,221511,0,221511,COST
06079820112030000,2019,221511,0,221511,COST
06079820112050000,2021,251885,517515,769400,MKT
06079820112050000,2020,221511,484189,705700,MKT
06079820112050000,2019,221511,473089,694600,MKT
06079820112070000,2021,250320,0,250320,COST
06079820112070000,2020,219812,0,219812,COST
06079820112070000,2019,219812,0,219812,COST
06079820113010000,2021,250320,386680,637000,MKT
06079820113010000,2020,219812,335288,555100,MKT
06079820113010000,2019,219812,335288,555100,MKT
06079820113030000,2021,250320,533280,783600,MKT
06079820113030000,2020,219812,455288,675100,MKT
06079820113030000,2019,219812,455288,675100,MKT
06079820113050000,2021,246317,410883,657200,MKT
06079820113050000,2020,215480,414620,630100,MKT
06079820113050000,2019,215480,411220,626700,MKT
06079820113070000,2021,254197,887130,1141327,COST
06079820113070000,2020,224024,820940,1044964,COST
06079820113070000,2019,224024,820940,1044964,COST
06079820113090000,2021,246317,528683,775000,MKT
06079820113090000,2020,215480,446320,661800,MKT
06079820113090000,2019,215480,446320,661800,MKT
06079820113110000,2021,246317,0,246317,COST
06079820113110000,2020,215480,0,215480,COST
06079820113110000,2019,215480,0,215480,COST
06079820113150000,2021,256542,394458,651000,MKT
06079820113150000,2020,226579,359521,586100,MKT
06079820113150000,2019,226579,359521,586100,MKT
06079820113170000,2021,256054,452346,708400,MKT
06079820113170000,2020,226046,444854,670900,MKT
06079820113170000,2019,226046,444854,670900,MKT
06079820114010000,2021,246317,434583,680900,MKT
06079820114010000,2020,215480,425320,640800,OVR
06079820114010000,2019,215480,425320,640800,MKT
06079820114030000,2021,246317,390783,637100,MKT
06079820114030000,2020,215480,302820,518300,OVR
06079820114030000,2019,215480,298720,514200,MKT
06079820114050000,2021,246317,270283,516600,MKT
06079820114050000,2020,215480,213420,428900,MKT
06079820114050000,2019,215480,213420,428900,MKT
06079820114070000,2021,246317,442483,688800,MKT
06079820114070000,2020,215480,393520,609000,MKT
06079820114070000,2019,215480,393520,609000,MKT
06079820114090000,2021,246317,278183,524500,MKT
06079820114090000,2020,215480,251020,466500,MKT
06079820114090000,2019,215480,251020,466500,MKT
06079820114110000,2021,246317,383983,630300,MKT
06079820114110000,2020,215480,338120,553600,MKT
06079820114110000,2019,215480,338120,553600,MKT
06079820114130000,2021,246723,413677,660400,MKT
06079820114130000,2020,215919,352381,568300,MKT
06079820114130000,2019,215919,352381,568300,MKT
06079820114150000,2021,246317,279583,525900,MKT
06079820114150000,2020,215480,259320,474800,MKT
06079820114150000,2019,215480,259320,474800,MKT
06079820114170000,2021,246317,652470,898787,COST
06079820114170000,2020,215480,526970,742450,COST
06079820114170000,2019,215480,526970,742450,COST
06079820114190000,2021,246317,388390,634707,COST
06079820114190000,2020,215480,341020,556500,MKT
06079820114190000,2019,215480,341020,556500,MKT
06079820114210000,2021,246317,354483,600800,MKT
06079820114210000,2020,215480,241120,456600,MKT
06079820114210000,2019,215480,241120,456600,MKT
06079820114230000,2021,247128,411472,658600,MKT
06079820114230000,2020,216356,394744,611100,MKT
06079820114230000,2019,216356,394744,611100,MKT
06079820120010000,2021,354108,384500,738608,COST
06079820120010000,2020,337343,358180,695523,COST
06079820120010000,2019,337343,358180,695523,COST
06079820120090000,2021,480509,908190,1388699,COST
06079820120090000,2020,491782,835660,1327442,COST
06079820120090000,2019,491782,835660,1327442,COST
06079820120100000,2021,515071,414350,929421,COST
06079820120100000,2020,600124,375470,975594,COST
06079820120100000,2019,600124,375470,975594,COST
06079820120110000,2021,419213,269610,688823,COST
06079820120110000,2020,465376,256030,721406,COST
06079820120110000,2019,465376,256030,721406,COST
06079820120130000,2021,9492,201380,210872,COST
06079820120130000,2020,12368,187880,200248,COST
06079820120130000,2019,12368,187880,200248,COST
06079820201010000,2021,12627,0,12627,COST
06079820201010000,2020,12127,0,12127,COST
06079820201010000,2019,12127,0,12127,COST
06079820201020000,2021,197069,352450,549519,COST
06079820201020000,2020,163488,328040,491528,COST
06079820201020000,2019,163488,328040,491528,COST
06079820201150000,2021,195900,334100,530000,MKT
06079820201150000,2020,162400,292400,454800,MKT
06079820201150000,2019,162400,292400,454800,MKT
06079820201500000,2021,1501,0,1501,COST
06079820201500000,2020,1396,0,1396,COST
06079820201500000,2019,1396,0,1396,COST
06079820201606500,2021,573,0,573,COST
06079820201606500,2020,533,0,533,COST
06079820201606500,2019,533,0,533,COST
06079820201630000,2021,210,0,210,COST
06079820201630000,2020,196,0,196,COST
06079820201630000,2019,196,0,196,COST
06079820201650000,2021,196545,1239250,1435795,COST
06079820201650000,2020,163061,1050670,1213731,COST
06079820201650000,2019,163061,1035670,1198731,COST
06079820201700000,2021,2260,0,2260,COST
06079820201700000,2020,2103,0,2103,COST
06079820201700000,2019,2103,0,2103,COST
06079820203010000,2021,254,0,254,COST
06079820203010000,2020,236,0,236,COST
06079820203010000,2019,236,0,236,COST
06079820203030000,2021,248,0,248,COST
06079820203030000,2020,231,0,231,COST
06079820203030000,2019,231,0,231,COST
06079820203050000,2021,339,0,339,COST
06079820203050000,2020,316,0,316,COST
06079820203050000,2019,316,0,316,COST
06079820301170000,2021,195900,181700,377600,MKT
06079820301170000,2020,162400,135940,298340,COST
06079820301170000,2019,162400,135940,298340,COST
06079820401010000,2021,19313,0,19313,COST
06079820401010000,2020,22882,0,22882,COST
06079820401010000,2019,22882,0,22882,COST
06079820412010000,2021,299662,252238,551900,MKT
06079820412010000,2020,274498,197302,471800,MKT
06079820412010000,2019,274498,197302,471800,MKT
06079820412030000,2021,1866,240340,242206,COST
06079820412030000,2020,2144,229680,231824,COST
06079820412030000,2019,2144,229680,231824,COST
06079820412050000,2021,4946,0,4946,COST
06079820412050000,2020,6385,0,6385,COST
06079820412050000,2019,6385,0,6385,COST
06079820412070000,2021,299662,0,299662,COST
06079820412070000,2020,274498,0,274498,COST
06079820412070000,2019,274498,0,274498,COST
06079821101010000,2021,404871,504270,909141,COST
06079821101010000,2020,398031,469640,867671,COST
06079821101010000,2019,398031,412030,810061,COST
06079821101020000,2021,195900,140490,336390,COST
06079821101020000,2020,162400,131380,293780,COST
06079821101020000,2019,162400,131380,293780,COST
06079821101050000,2021,196967,230450,427417,COST
06079821101050000,2020,163393,222390,385783,COST
06079821101050000,2019,163393,222390,385783,COST
06079821101450000,2021,421211,0,421211,COST
06079821101450000,2020,417962,0,417962,COST
06079821101450000,2019,417962,0,417962,COST
06079821101550000,2021,420978,333570,754548,COST
06079821101550000,2020,417676,248460,666136,COST
06079821101550000,2019,417676,248460,666136,COST
06079821102030000,2021,421280,234800,656080,COST
06079821102030000,2020,418046,225160,643206,COST
06079821102030000,2019,418046,225160,643206,COST
06079821102060000,2021,7544,264600,272144,COST
06079821102060000,2020,7415,245500,252915,COST
06079821102060000,2019,7415,245500,252915,COST
06079821102070000,2021,2107,372060,374167,COST
06079821102070000,2020,2368,338790,341158,COST
06079821102070000,2019,2368,338790,341158,COST
06079821102100000,2021,4101,528650,532751,COST
06079821102100000,2020,4219,426800,431019,COST
06079821102100000,2019,162871,420330,583201,COST
06079821102140000,2021,421239,0,421239,COST
06079821102140000,2020,417996,0,417996,COST
06079821102140000,2019,523,0,523,COST
06079821102200000,2021,17625,262590,280215,COST
06079821102200000,2020,17724,251990,269714,COST
06079821102200000,2019,17724,251990,269714,COST
06079821102250000,2021,3550,0,3550,COST
06079821102250000,2020,3272,0,3272,COST
06079821102250000,2019,3272,0,3272,COST
06079821102300000,2021,458448,720280,1178728,COST
06079821102300000,2020,464053,657370,1121423,COST
06079821102300000,2019,464053,0,464053,COST
06079821201040000,2021,421143,473600,894743,COST
06079821201040000,2020,417878,444060,861938,COST
06079821201040000,2019,417878,444060,861938,COST
06079821201050000,2021,421965,0,421965,COST
06079821201050000,2020,418885,0,418885,COST
06079821201050000,2019,418885,0,418885,COST
06079821201060000,2021,422783,303660,726443,COST
06079821201060000,2020,419889,284250,704139,COST
06079821201060000,2019,419889,284250,704139,COST
06079821201070000,2021,407968,473940,881908,COST
06079821201070000,2020,401794,432830,834624,COST
06079821201070000,2019,401794,432830,834624,COST
06079821201080000,2021,423191,268760,691951,COST
06079821201080000,2020,420389,234900,655289,COST
06079821201080000,2019,420389,234900,655289,COST
06079821201090000,2021,566,0,566,COST
06079821201090000,2020,526,0,526,COST
06079821201090000,2019,526,0,526,COST
06079821201100000,2021,421417,264700,686117,COST
06079821201100000,2020,418214,251660,669874,COST
06079821201100000,2019,418214,251660,669874,COST
06079821201110000,2021,442847,197640,640487,COST
06079821201110000,2020,417205,107400,524605,COST
06079821201110000,2019,417205,107400,524605,COST
06079821201120000,2021,420042,268430,688472,COST
06079821201120000,2020,416530,256750,673280,COST
06079821201120000,2019,416530,256750,673280,COST
06079821201130000,2021,420868,407880,828748,COST
06079821201130000,2020,417542,390110,807652,COST
06079821201130000,2019,417542,390110,807652,COST
06079821201140000,2021,196408,324750,521158,COST
06079821201140000,2020,162873,316260,479133,COST
06079821201140000,2019,162873,316260,479133,COST
06079821201150000,2021,422647,830200,1252847,COST
06079821201150000,2020,419722,776410,1196132,COST
06079821201150000,2019,419722,776410,1196132,COST
06079821201160000,2021,422101,245390,667491,COST
06079821201160000,2020,419053,238270,657323,COST
06079821201160000,2019,419053,238270,657323,COST
06079821201170000,2021,421143,221840,642983,COST
06079821201170000,2020,417878,204640,622518,COST
06079821201170000,2019,417878,204640,622518,COST
06079821201180000,2021,420318,230930,651248,COST
06079821201180000,2020,416867,213490,630357,COST
06079821201180000,2019,416867,213490,630357,COST
06079821201190000,2021,419490,535670,955160,COST
06079821201190000,2020,415853,495180,911033,COST
06079821201190000,2019,415853,495180,911033,COST
06079821201200000,2021,61043,0,61043,COST
06079821201200000,2020,51005,0,51005,COST
06079821201200000,2019,51005,0,51005,COST
06079821301200000,2021,422647,158990,581637,COST
06079821301200000,2020,419722,147240,566962,COST
06079821301200000,2019,419722,147240,566962,COST
06079821301210000,2021,422647,241300,663947,COST
06079821301210000,2020,419722,223170,642892,COST
06079821301210000,2019,419722,223170,642892,COST
06079821301220000,2021,422647,1024610,1447257,COST
06079821301220000,2020,419722,936960,1356682,COST
06079821301220000,2019,419722,937690,1357412,COST
06079821301230000,2021,422511,444630,867141,COST
06079821301230000,2020,419555,417220,836775,COST
06079821301230000,2019,419555,417220,836775,COST
06079821301240000,2021,423191,649890,1073081,COST
06079821301240000,2020,420389,611650,1032039,COST
06079821301240000,2019,420389,611650,1032039,COST
06079821301250000,2021,423191,0,423191,COST
06079821301250000,2020,420389,0,420389,COST
06079821301250000,2019,420389,0,420389,COST
06079821301260000,2021,423191,263560,686751,COST
06079821301260000,2020,420389,251180,671569,COST
06079821301260000,2019,420389,251180,671569,COST
06079821301270000,2021,423327,223100,646427,COST
06079821301270000,2020,420556,207380,627936,COST
06079821301270000,2019,420556,207380,627936,COST
06079821301280000,2021,423734,399060,822794,COST
