id,year,land,building,total,method
06033802201340000,2021,246852,1094230,1341082,COST
06033802201340000,2020,204879,889470,1094349,COST
06033802201340000,2019,204879,889470,1094349,COST
06033802201450000,2021,246873,1384450,1631323,COST
06033802201450000,2020,204898,1179960,1384858,COST
06033802201450000,2019,204898,1180570,1385468,COST
06033802201560000,2021,492667,2203950,2696617,COST
06033802201560000,2020,408793,1648060,2056853,COST
06033802201560000,2019,408793,1648060,2056853,COST
06033802201670000,2021,246911,1782930,2029841,COST
06033802201670000,2020,204934,1468500,1673434,OVR
06033802201670000,2019,204934,1468500,1673434,COST
06033802201780000,2021,247057,1411830,1658887,COST
06033802201780000,2020,205070,888430,1093500,COST
06033802201780000,2019,205070,888430,1093500,COST
06033802303030000,2021,329810,1305810,1635620,COST
06033802303030000,2020,254777,1112960,1367737,COST
06033802303030000,2019,254777,1112960,1367737,COST
06033802303036500,2021,116251,0,116251,COST
06033802303036500,2020,112305,0,112305,COST
06033802303036500,2019,112305,0,112305,COST
06033802303050000,2021,355959,0,355959,COST
06033802303050000,2020,278122,0,278122,COST
06033802303050000,2019,278122,0,278122,COST
06033802303090000,2021,406733,1238190,1644923,COST
06033802303090000,2020,324174,880826,1205000,OVR
06033802303090000,2019,324174,880826,1205000,OVR
06033802303130000,2021,345413,0,345413,COST
06033802303130000,2020,268675,0,268675,COST
06033802303130000,2019,268675,0,268675,COST
06033802303170000,2021,357001,0,357001,COST
06033802303170000,2020,279058,0,279058,COST
06033802303170000,2019,279058,0,279058,COST
06033802304010000,2021,349281,0,349281,COST
06033802304010000,2020,272135,0,272135,COST
06033802304010000,2019,272135,0,272135,COST
06033802304030000,2021,337666,728820,1066486,COST
06033802304030000,2020,261763,606630,868393,COST
06033802304030000,2019,261763,606630,868393,COST
06033802304050000,2021,337371,0,337371,COST
06033802304050000,2020,261500,0,261500,COST
06033802304050000,2019,261500,0,261500,COST
06033802304070000,2021,329188,1097770,1426958,COST
06033802304070000,2020,254225,918980,1173205,COST
06033802304070000,2019,254225,0,254225,COST
06033802304090000,2021,306991,1014750,1321741,COST
06033802304090000,2020,234628,857260,1091888,COST
06033802304090000,2019,234628,383410,618038,COST
06033802304110000,2021,306991,1925960,2232951,COST
06033802304110000,2020,234628,1634310,1868938,COST
06033802304110000,2019,234628,1634310,1868938,COST
06033802304130000,2021,310232,1076180,1386412,COST
06033802304130000,2020,237477,320580,558057,COST
06033802304130000,2019,237477,0,237477,COST
06033802304150000,2021,306991,1726060,2033051,COST
06033802304150000,2020,234628,1579740,1814368,COST
06033802304150000,2019,234628,1579740,1814368,COST
06033802304170000,2021,306991,1524360,1831351,COST
06033802304170000,2020,234628,1256100,1490728,COST
06033802304170000,2019,234628,1256100,1490728,COST
06033802304190000,2021,308801,0,308801,COST
06033802304190000,2020,236219,0,236219,COST
06033802304190000,2019,236219,0,236219,COST
06033802304210000,2021,331966,1108980,1440946,COST
06033802304210000,2020,256692,1093308,1350000,OVR
06033802304210000,2019,256692,1093308,1350000,OVR
06033802304230000,2021,306991,701470,1008461,COST
06033802304230000,2020,234628,600460,835088,OVR
06033802304230000,2019,234628,600460,835088,COST
06033802304250000,2021,375636,0,375636,COST
06033802304250000,2020,295860,0,295860,COST
06033802304250000,2019,295860,0,295860,COST
06033802305010000,2021,312000,936000,1248000,COST
06033802305010000,2020,239033,918167,1157200,MKT
06033802305010000,2019,239033,918167,1157200,MKT
06033802305030000,2021,374892,1256200,1631092,COST
06033802305030000,2020,295187,1323600,1618787,COST
06033802305030000,2019,295187,1323600,1618787,COST
06033802305050000,2021,338926,0,338926,COST
06033802305050000,2020,262886,0,262886,COST
06033802305050000,2019,262886,0,262886,COST
06033802305070000,2021,364613,1982800,2347413,COST
06033802305070000,2020,285906,1648190,1934096,COST
06033802305070000,2019,285906,1461530,1747436,COST
06033802305090000,2021,371885,0,371885,COST
06033802305090000,2020,292467,0,292467,COST
06033802305090000,2019,292467,0,292467,COST
06033802305110000,2021,406927,2112900,2519827,COST
06033802305110000,2020,324351,1782540,2106891,COST
06033802305110000,2019,324351,1782540,2106891,COST
06033802305130000,2021,322166,762260,1084426,COST
06033802305130000,2020,248004,630530,878534,COST
06033802305130000,2019,248004,759610,1007614,COST
06033802305150000,2021,307718,993550,1301268,COST
06033802305150000,2020,235267,832380,1067647,COST
06033802305150000,2019,235267,1042170,1277437,COST
06033802305170000,2021,307718,1027830,1335548,COST
06033802305170000,2020,235267,1014733,1250000,MKT
06033802305170000,2019,235267,1014733,1250000,MKT
06033802305190000,2021,367317,0,367317,COST
06033802305190000,2020,288343,0,288343,COST
06033802305190000,2019,288343,0,288343,COST
06033802305210000,2021,382674,0,382674,COST
06033802305210000,2020,302238,0,302238,COST
06033802305210000,2019,302238,0,302238,COST
06033802305230000,2021,319858,1393960,1713818,COST
06033802305230000,2020,245963,1169720,1415683,COST
06033802305230000,2019,245963,1169720,1415683,COST
06033802305250000,2021,376330,1553970,1930300,COST
06033802305250000,2020,296488,1311650,1608138,COST
06033802305250000,2019,296488,704950,1001438,COST
06033802305290000,2021,314783,0,314783,COST
06033802305290000,2020,241485,0,241485,COST
06033802305290000,2019,241485,0,241485,COST
06033802417016500,2021,164207,0,164207,COST
06033802417016500,2020,153652,0,153652,COST
06033802417016500,2019,153652,0,153652,COST
06033802417050000,2021,323389,2099311,2422700,MKT
06033802417050000,2020,249247,1612880,1862127,OVR
06033802417050000,2019,249247,1612880,1862127,COST
06033802417090000,2021,284080,0,284080,COST
06033802417090000,2020,214761,0,214761,COST
06033802417090000,2019,214761,0,214761,COST
06033802417130000,2021,283730,760150,1043880,COST
06033802417130000,2020,214457,631230,845687,COST
06033802417130000,2019,214457,631230,845687,COST
06033802417170000,2021,283730,905770,1189500,MKT
06033802417170000,2020,214457,815210,1029667,COST
06033802417170000,2019,214457,815210,1029667,COST
06033802417210000,2021,283730,0,283730,COST
06033802417210000,2020,214457,0,214457,COST
06033802417210000,2019,214457,0,214457,COST
06033802417250000,2021,283730,0,283730,COST
06033802417250000,2020,214457,0,214457,COST
06033802417250000,2019,214457,0,214457,COST
06033802417290000,2021,284080,785290,1069370,COST
06033802417290000,2020,214761,676190,890951,COST
06033802417290000,2019,214761,676190,890951,COST
06033802417330000,2021,284080,1168030,1452110,COST
06033802417330000,2020,214761,994320,1209081,COST
06033802417330000,2019,214761,994320,1209081,COST
06033802417416500,2021,143,0,143,COST
06033802417416500,2020,133,0,133,COST
06033802417416500,2019,133,0,133,COST
06033802417530000,2021,351602,0,351602,COST
06033802417530000,2020,307653,0,307653,COST
06033802417530000,2019,307653,0,307653,COST
06033802425010000,2021,336238,1465060,1801298,COST
06033802425010000,2020,292256,1224220,1516476,COST
06033802425010000,2019,292256,1293570,1585826,COST
06033802425050000,2021,345356,990180,1335536,COST
06033802425050000,2020,301382,790470,1091852,COST
06033802425050000,2019,301382,790470,1091852,COST
06033802425100000,2021,319958,869430,1189388,COST
06033802425100000,2020,276056,737270,1013326,COST
06033802425100000,2019,276056,737270,1013326,COST
06033802425126500,2021,172292,0,172292,COST
06033802425126500,2020,162376,0,162376,COST
06033802425126500,2019,162376,0,162376,COST
06033802425150000,2021,347815,1574530,1922345,COST
06033802425150000,2020,303849,1325980,1629829,COST
06033802425150000,2019,303849,916640,1220489,COST
06033802425200000,2021,471990,0,471990,COST
06033802425200000,2020,279353,0,279353,COST
06033802425200000,2019,279353,0,279353,COST
06033802425250000,2021,483084,1036420,1519504,COST
06033802425250000,2020,286911,870360,1157271,COST
06033802425250000,2019,286911,870360,1157271,COST
06033802425300000,2021,505766,0,505766,COST
06033802425300000,2020,302443,0,302443,COST
06033802425300000,2019,302443,0,302443,COST
06033802425350000,2021,512842,1519820,2032662,COST
06033802425350000,2020,307311,1265020,1572331,COST
06033802425350000,2019,307311,1265020,1572331,COST
06033802425400000,2021,316126,1862010,2178136,COST
06033802425400000,2020,272260,761310,1033570,COST
06033802425400000,2019,272260,0,272260,COST
06033802425450000,2021,306753,1578160,1884913,COST
06033802425450000,2020,263006,1347770,1610776,COST
06033802425450000,2019,263006,1347770,1610776,COST
06033802425500000,2021,345710,0,345710,COST
06033802425500000,2020,301736,0,301736,COST
06033802425500000,2019,301736,0,301736,COST
06033802425550000,2021,339216,0,339216,COST
06033802425550000,2020,295232,0,295232,COST
06033802425550000,2019,295232,0,295232,COST
06033802425600000,2021,332430,909740,1242170,COST
06033802425600000,2020,288456,766460,1054916,COST
06033802425600000,2019,288456,766460,1054916,COST
06033802425650000,2021,326529,0,326529,COST
06033802425650000,2020,282580,0,282580,COST
06033802425650000,2019,282580,0,282580,COST
06033802425700000,2021,384986,754730,1139716,COST
06033802425700000,2020,341450,272920,614370,COST
06033802425700000,2019,341450,0,341450,COST
06033802425750000,2021,342497,0,342497,COST
06033802425750000,2020,298517,0,298517,COST
06033802425750000,2019,298517,0,298517,COST
06033802450017000,2021,2433659,0,2433659,COST
06033802450017000,2020,635941,0,635941,COST
06033802450017000,2019,635941,0,635941,COST
06033803110010000,2021,10587,0,10587,COST
06033803110010000,2020,5830,0,5830,COST
06033803110010000,2019,5830,0,5830,COST
06033803120010000,2021,11804,0,11804,COST
06033803120010000,2020,6416,0,6416,COST
06033803120010000,2019,6416,0,6416,COST
06033803130010000,2021,11671,0,11671,COST
06033803130010000,2020,6285,0,6285,COST
06033803130010000,2019,6285,0,6285,COST
06033803140010000,2021,11641,0,11641,COST
06033803140010000,2020,6268,0,6268,COST
06033803140010000,2019,6268,0,6268,COST
06033803160016500,2021,1217,0,1217,COST
06033803160016500,2020,1132,0,1132,COST
06033803160016500,2019,1132,0,1132,COST
06033803160030000,2021,466808,0,466808,COST
06033803160030000,2020,371264,0,371264,COST
06033803160030000,2019,371264,0,371264,COST
06033803160050000,2021,448490,0,448490,COST
06033803160050000,2020,357617,0,357617,COST
06033803160050000,2019,357617,0,357617,COST
06033803160070000,2021,374215,0,374215,COST
06033803160070000,2020,301892,0,301892,COST
06033803160070000,2019,301892,0,301892,COST
06033803160090000,2021,362976,1295540,1658516,COST
06033803160090000,2020,293401,1164240,1457641,COST
06033803160090000,2019,293401,1164240,1457641,COST
06033803160110000,2021,404919,0,404919,COST
06033803160110000,2020,325006,0,325006,COST
06033803160110000,2019,325006,0,325006,COST
06033803160130000,2021,461912,0,461912,COST
06033803160130000,2020,367620,0,367620,COST
06033803160130000,2019,367620,0,367620,COST
06033803160150000,2021,396409,0,396409,COST
06033803160150000,2020,318612,0,318612,COST
06033803160150000,2019,318612,0,318612,COST
06033803160170000,2021,415100,0,415100,COST
06033803160170000,2020,332646,0,332646,COST
06033803160170000,2019,332646,0,332646,COST
06033803160190000,2021,424485,0,424485,COST
06033803160190000,2020,339677,0,339677,COST
06033803160190000,2019,339677,0,339677,COST
06033803160210000,2021,424023,2196730,2620753,COST
06033803160210000,2020,339331,1949590,2288921,COST
06033803160210000,2019,339331,1949590,2288921,COST
06033803160230000,2021,368093,0,368093,COST
06033803160230000,2020,297269,0,297269,COST
06033803160230000,2019,297269,0,297269,COST
06033803201010000,2021,22789,0,22789,COST
06033803201010000,2020,12313,0,12313,COST
06033803201010000,2019,12313,0,12313,COST
06033803201300000,2021,1744404,0,1744404,COST
06033803201300000,2020,1188623,0,1188623,COST
06033803201300000,2019,1188623,0,1188623,COST
06033803201406500,2021,379919,0,379919,COST
06033803201406500,2020,264298,0,264298,COST
06033803201406500,2019,264298,0,264298,COST
06033803220016500,2021,2102,0,2102,COST
06033803220016500,2020,1956,0,1956,COST
06033803220016500,2019,1956,0,1956,COST
06033803220050000,2021,387113,2189160,2576273,COST
06033803220050000,2020,311616,1911430,2223046,COST
06033803220050000,2019,311616,1911430,2223046,COST
06033803220100000,2021,403435,1555200,1958635,COST
06033803220100000,2020,323892,1310806,1634698,OVR
06033803220100000,2019,323892,1310806,1634698,OVR
06033803220150000,2021,415100,1789880,2204980,COST
06033803220150000,2020,332646,1253867,1586513,MRA
06033803220150000,2019,332646,1253867,1586513,MRA
06033803220200000,2021,439371,0,439371,COST
06033803220200000,2020,350809,0,350809,COST
06033803220200000,2019,350809,0,350809,COST
06033803220250000,2021,385533,0,385533,COST
06033803220250000,2020,310427,0,310427,COST
06033803220250000,2019,310427,0,310427,COST
06033803220300000,2021,417001,2130500,2547501,COST
06033803220300000,2020,334071,1908800,2242871,COST
06033803220300000,2019,334071,1908800,2242871,COST
06033803220350000,2021,440690,0,440690,COST
06033803220350000,2020,351794,0,351794,COST
06033803220350000,2019,351794,0,351794,COST
06033803220400000,2021,429527,0,429527,COST
06033803220400000,2020,343450,0,343450,COST
06033803220400000,2019,343450,0,343450,COST
06033803220450000,2021,379123,3538700,3917823,COST
06033803220450000,2020,305595,2308260,2613855,COST
06033803220450000,2019,305595,2308260,2613855,COST
06033803220500000,2021,397929,2445970,2843899,COST
06033803220500000,2020,319755,2338730,2658485,COST
06033803220500000,2019,319755,2338730,2658485,COST
06033803220550000,2021,392830,2299260,2692090,COST
06033803220550000,2020,315920,2053590,2369510,COST
06033803220550000,2019,315920,2053590,2369510,COST
06033803220650000,2021,474814,0,474814,COST
06033803220650000,2020,377218,0,377218,COST
06033803220650000,2019,377218,0,377218,COST
06033803220700000,2021,460677,2355000,2815677,COST
06033803220700000,2020,366700,2093190,2459890,COST
06033803220700000,2019,366700,2093190,2459890,COST
06033803220750000,2021,471235,0,471235,COST
06033803220750000,2020,374557,0,374557,COST
06033803220750000,2019,374557,0,374557,COST
06033803220800000,2021,441128,0,441128,COST
06033803220800000,2020,352121,0,352121,COST
06033803220800000,2019,352121,0,352121,COST
06033803220850000,2021,498147,1733160,2231307,COST
06033803220850000,2020,394534,1546880,1941414,COST
06033803220850000,2019,394534,1546880,1941414,COST
06033803230050000,2021,408352,1936470,2344822,COST
06033803230050000,2020,327584,1691600,2019184,COST
06033803230050000,2019,327584,1691600,2019184,COST
06033803230100000,2021,386587,1964890,2351477,COST
06033803230100000,2020,311220,1746380,2057600,COST
06033803230100000,2019,311220,1746380,2057600,COST
06033803230150000,2021,413188,1700070,2113258,COST
06033803230150000,2020,331212,1523690,1854902,COST
06033803230150000,2019,331212,1523690,1854902,COST
06033803230200000,2021,448490,1610030,2058520,COST
06033803230200000,2020,357617,1418560,1776177,COST
06033803230200000,2019,357617,1418560,1776177,COST
06033803230250000,2021,486483,3370680,3857163,COST
06033803230250000,2020,385884,2986200,3372084,COST
06033803230250000,2019,385884,2986200,3372084,COST
06033803230300000,2021,500361,1900670,2401031,COST
06033803230300000,2020,396174,1658190,2054364,COST
06033803230300000,2019,396174,1658190,2054364,COST
06033803230350000,2021,463961,3157540,3621501,COST
06033803230350000,2020,369145,2792730,3161875,COST
06033803230350000,2019,369145,2792730,3161875,COST
06033803230400000,2021,453588,0,453588,COST
06033803230400000,2020,361418,0,361418,COST
06033803230400000,2019,361418,0,361418,COST
06033803230450000,2021,383945,2373070,2757015,COST
06033803230450000,2020,309230,2093150,2402380,COST
06033803230450000,2019,309230,2093150,2402380,COST
06033803230500000,2021,409811,0,409811,COST
06033803230500000,2020,328679,0,328679,COST
06033803230500000,2019,328679,0,328679,COST
06033803230550000,2021,447633,1542240,1989873,COST
06033803230550000,2020,356977,1383290,1740267,COST
06033803230550000,2019,356977,1383290,1740267,COST
06033803240010000,2021,418889,0,418889,COST
06033803240010000,2020,335486,0,335486,COST
06033803240010000,2019,335486,0,335486,COST
06033803240030000,2021,427245,0,427245,COST
06033803240030000,2020,341743,0,341743,COST
06033803240030000,2019,341743,0,341743,COST
06033803301010000,2021,521196,1919670,2440866,COST
06033803301010000,2020,441723,1684070,2125793,COST
06033803301010000,2019,441723,1684070,2125793,COST
06033803301030000,2021,400037,2176110,2576147,COST
06033803301030000,2020,468952,0,468952,COST
06033803301030000,2019,468952,0,468952,COST
06033803301050000,2021,607985,2155660,2763645,COST
06033803301050000,2020,510190,1881710,2391900,COST
06033803301050000,2019,510190,1881710,2391900,COST
06033803301090000,2021,500495,0,500495,COST
06033803301090000,2020,425287,0,425287,COST
06033803301090000,2019,425287,0,425287,COST
06033803301110000,2021,492665,0,492665,COST
06033803301110000,2020,419059,0,419059,COST
06033803301110000,2019,419059,0,419059,COST
06033803301130000,2021,447627,0,447627,COST
06033803301130000,2020,383109,0,383109,COST
06033803301130000,2019,383109,0,383109,COST
06033803301150000,2021,408348,1881410,2289758,COST
06033803301150000,2020,351566,1749240,2100806,COST
06033803301150000,2019,351566,1749240,2100806,COST
06033803301170000,2021,414278,0,414278,COST
06033803301170000,2020,356340,0,356340,COST
06033803301170000,2019,356340,0,356340,COST
06033803302010000,2021,327654,0,327654,COST
06033803302010000,2020,389070,0,389070,COST
06033803302010000,2019,389070,0,389070,COST
06033803302030000,2021,514424,0,514424,COST
06033803302030000,2020,436351,0,436351,COST
06033803302030000,2019,436351,0,436351,COST
06033803302050000,2021,431399,0,431399,COST
06033803302050000,2020,370100,0,370100,COST
06033803302050000,2019,370100,0,370100,COST
06033803431016500,2021,2860,0,2860,COST
06033803431016500,2020,2662,0,2662,COST
06033803431016500,2019,2662,0,2662,COST
06033803431030000,2021,427245,0,427245,COST
06033803431030000,2020,341743,0,341743,COST
06033803431030000,2019,341743,0,341743,COST
06033803431050000,2021,434040,0,434040,COST
06033803431050000,2020,346825,0,346825,COST
06033803431050000,2019,346825,0,346825,COST
06033803431070000,2021,407864,0,407864,COST
06033803431070000,2020,327218,0,327218,COST
06033803431070000,2019,327218,0,327218,COST
06033803431090000,2021,470834,0,470834,COST
06033803431090000,2020,374259,0,374259,COST
06033803431090000,2019,374259,0,374259,COST
06033803431110000,2021,440690,1875230,2315920,COST
06033803431110000,2020,351794,1652510,2004304,COST
06033803431110000,2019,351794,1652510,2004304,COST
06033803441016500,2021,1708,0,1708,COST
06033803441016500,2020,1590,0,1590,COST
06033803441016500,2019,1590,0,1590,COST
06033803441030000,2021,433142,0,433142,COST
06033803441030000,2020,346154,0,346154,COST
06033803441030000,2019,346154,0,346154,COST
06033803441050000,2021,510161,0,510161,COST
06033803441050000,2020,403429,0,403429,COST
06033803441050000,2019,403429,0,403429,COST
06033803441070000,2021,292604,0,292604,COST
06033803441070000,2020,326115,0,326115,COST
06033803441070000,2019,326115,0,326115,COST
06033803441090000,2021,500561,0,500561,COST
06033803441090000,2020,329042,0,329042,COST
06033803441090000,2019,329042,0,329042,COST
06033803441110000,2021,463552,2285480,2749032,COST
06033803441110000,2020,368841,2015940,2384781,COST
06033803441110000,2019,368841,2015940,2384781,COST
06033803441130000,2021,371917,0,371917,COST
06033803441130000,2020,408155,0,408155,COST
06033803441130000,2019,408155,0,408155,COST
06033803441150000,2021,415100,0,415100,COST
06033803441150000,2020,332646,0,332646,COST
06033803441150000,2019,332646,0,332646,COST
06033803441170000,2021,324614,0,324614,COST
06033803441170000,2020,264288,0,264288,COST
06033803441170000,2019,264288,0,264288,COST
06033803441190000,2021,391282,0,391282,COST
06033803441190000,2020,314755,0,314755,COST
06033803441190000,2019,314755,0,314755,COST
06033803441210000,2021,418889,0,418889,COST
06033803441210000,2020,335486,0,335486,COST
06033803441210000,2019,335486,0,335486,COST
06033803441230000,2021,312509,0,312509,COST
06033803441230000,2020,346825,0,346825,COST
06033803441230000,2019,346825,0,346825,COST
06033803441250000,2021,652409,1943610,2596019,COST
06033803441250000,2020,421602,1719040,2140642,COST
06033803441250000,2019,421602,1719040,2140642,COST
06033803441270000,2021,570000,2781910,3351910,COST
06033803441270000,2020,371565,2473920,2845485,COST
06033803441270000,2019,371565,2473920,2845485,COST
06033803441290000,2021,565533,0,565533,COST
06033803441290000,2020,368841,0,368841,COST
06033803441290000,2019,368841,0,368841,COST
06033804101010000,2021,12164,0,12164,COST
06033804101010000,2020,6605,0,6605,COST
06033804101010000,2019,6527,0,6527,COST
06033804101200000,2021,1068966,3123110,4192076,COST
06033804101200000,2020,751732,575580,1327312,COST
06033804101200000,2019,751732,0,751732,COST
06033804101250000,2021,831495,0,831495,COST
06033804101250000,2020,654217,0,654217,COST
06033804101250000,2019,654217,0,654217,COST
06033804101300000,2021,697508,0,697508,COST
06033804101300000,2020,555044,0,555044,COST
06033804101300000,2019,555044,0,555044,COST
06033804110010000,2021,2995120,10075170,13070290,COST
06033804110010000,2020,1776467,9817610,11594077,COST
06033804110010000,2019,2210604,9583520,11794124,COST
06033804201017000,2021,801621,0,801621,COST
06033804201017000,2020,1057287,0,1057287,COST
06033804201017000,2019,1057287,0,1057287,COST
06033804201107001,2021,97239,1913471,2010710,OVR
06033804201107001,2020,215698,2254302,2470000,OVR
06033804201107001,2019,215698,2254302,2470000,OVR
06033804201200000,2021,432191,7221920,7654111,COST
06033804201200000,2020,277076,6937460,7214536,COST
06033804201200000,2019,277076,6183480,6460556,COST
06033804201307000,2021,1499126,259025570,260524696,COST
06033804201307000,2020,1031513,59845270,60876783,COST
06033804201307000,2019,1031513,0,1031513,COST
06033804201400000,2021,829853,0,829853,COST
06033804201400000,2020,593177,0,593177,COST
06033804201450000,2021,498883,0,498883,COST
06033804201450000,2020,368485,0,368485,COST
06033804401016500,2021,499758,0,499758,COST
06033804401016500,2020,341580,0,341580,COST
06033804401016500,2019,341580,0,341580,COST
06033804401040000,2021,600896,0,600896,COST
06033804401040000,2020,438546,0,438546,COST
06033804401040000,2019,438546,0,438546,COST
06033804401070000,2021,669104,0,669104,COST
06033804401070000,2020,484954,0,484954,COST
06033804401070000,2019,484954,0,484954,COST
06033804401100000,2021,710315,0,710315,COST
06033804401100000,2020,512845,0,512845,COST
06033804401100000,2019,512845,0,512845,COST
06033804401130000,2021,675206,1512200,2187406,COST
06033804401130000,2020,489091,1345230,1834321,COST
06033804401130000,2019,489091,1278660,1767751,COST
06033804401160000,2021,214775,0,214775,COST
06033804401160000,2020,102493,0,102493,COST
06033804401160000,2019,102493,0,102493,COST
06033804401190000,2021,717797,0,717797,COST
06033804401190000,2020,517897,0,517897,COST
06033804401190000,2019,517897,0,517897,COST
06033804401220000,2021,452535,0,452535,COST
06033804401220000,2020,457380,0,457380,COST
06033804401220000,2019,457380,0,457380,COST
06033804401250000,2021,596119,0,596119,COST
06033804401250000,2020,435283,0,435283,COST
06033804401250000,2019,435283,0,435283,COST
06033804401280000,2021,596119,0,596119,COST
06033804401280000,2020,435283,0,435283,COST
06033804401280000,2019,435283,0,435283,COST
06033804401310000,2021,593710,0,593710,COST
06033804401310000,2020,433637,0,433637,COST
06033804401310000,2019,433637,0,433637,COST
06033804401340000,2021,696953,3529047,4226000,MKT
06033804401340000,2020,503813,3586340,4090153,COST
06033804401340000,2019,503813,3586340,4090153,COST
06033804401370000,2021,439414,2091540,2530954,COST
06033804401370000,2020,444962,1839820,2284782,COST
06033804401370000,2019,444962,660670,1105632,COST
06033804401400000,2021,624034,0,624034,COST
06033804401400000,2020,454325,0,454325,COST
06033804401400000,2019,454325,0,454325,COST
06033804401430000,2021,628521,0,628521,COST
06033804401430000,2020,457380,0,457380,COST
06033804401430000,2019,457380,0,457380,COST
06033804401460000,2021,603266,0,603266,COST
06033804401460000,2020,440164,0,440164,COST
06033804401460000,2019,440164,0,440164,COST
06033804401490000,2021,637364,0,637364,COST
06033804401490000,2020,463398,0,463398,COST
06033804401490000,2019,463398,0,463398,COST
06033804401520000,2021,675206,0,675206,COST
06033804401520000,2020,489091,0,489091,COST
06033804401520000,2019,489091,0,489091,COST
06033804401550000,2021,681232,0,681232,COST
06033804401550000,2020,493174,0,493174,COST
06033804401550000,2019,493174,0,493174,COST
06033804402010000,2021,481755,0,481755,COST
06033804402010000,2020,484954,0,484954,COST
06033804402010000,2019,484954,0,484954,COST
06033804402040000,2021,573929,0,573929,COST
06033804402040000,2020,420105,0,420105,COST
06033804402040000,2019,420105,0,420105,COST
06033804402070000,2021,814548,0,814548,COST
06033804402070000,2020,641734,0,641734,COST
06033804402070000,2019,641734,0,641734,COST
06033804402100000,2021,727085,0,727085,COST
06033804402100000,2020,577034,0,577034,COST
06033804402100000,2019,577034,0,577034,COST
06033804402130000,2021,738460,0,738460,COST
06033804402130000,2020,585476,0,585476,COST
06033804402130000,2019,585476,0,585476,COST
06033804402160000,2021,757802,0,757802,COST
06033804402160000,2020,599811,0,599811,COST
06033804402160000,2019,599811,0,599811,COST
06033804402190000,2021,784302,0,784302,COST
06033804402190000,2020,619413,0,619413,COST
06033804402190000,2019,619413,0,619413,COST
06033804402220000,2021,643886,0,643886,COST
06033804402220000,2020,467833,0,467833,COST
06033804402220000,2019,467833,0,467833,COST
06033804402250000,2021,630748,3036452,3667200,MKT
06033804402250000,2020,458896,2657540,3116436,COST
06033804402250000,2019,458896,2657540,3116436,COST
06033804402280000,2021,658759,3359341,4018100,MKT
06033804402280000,2020,477936,2827460,3305396,COST
06033804402280000,2019,477936,3121570,3599506,COST
06033804402310000,2021,637364,0,637364,COST
06033804402310000,2020,463398,0,463398,COST
06033804402310000,2019,463398,0,463398,COST
06033804402340000,2021,658759,4133010,4791769,COST
06033804402340000,2020,477936,3179620,3657556,OVR
06033804402340000,2019,477936,3179620,3657556,COST
06033804402370000,2021,624034,2772166,3396200,MKT
06033804402370000,2020,454325,2570164,3024489,OVR
06033804402370000,2019,454325,2570164,3024489,OVR
06033804402400000,2021,643886,0,643886,COST
06033804402400000,2020,467833,0,467833,COST
06033804402400000,2019,467833,0,467833,COST
06033804402430000,2021,773853,2388430,3162283,COST
06033804402430000,2020,611689,2130460,2742149,COST
06033804402430000,2019,611689,2130460,2742149,COST
06033804402460000,2021,746835,3199990,3946825,COST
06033804402460000,2020,449681,1094500,1544181,COST
06033804402460000,2019,449681,0,449681,COST
06033804402490000,2021,724202,0,724202,COST
06033804402490000,2020,574894,0,574894,COST
06033804402490000,2019,574894,0,574894,COST
06033804402520000,2021,773853,0,773853,COST
06033804402520000,2020,611689,0,611689,COST
