id,category,subcategory,address,subdivision,modified,neighborhood,lot_size,acres,year_built,style,heating,sqft,bedrooms,full_baths,half_baths
06079810115290000,RP,Residential Property,172 SWEETGRASS AVE,CASCADE SUB PH 2 & 3,10/13/2020 11:35:44 AM,206.010.B,"10,282",,1994,03 - Ranch,5 - Forced Air,1623,3,2,0
06079810123010000,RP,Residential Property,3 MINERAL AVE,FERGUSON MEADOWS SUB,10/13/2020 11:28:48 AM,206.010.B,"8,276",,2002,08 - Conventional,5 - Forced Air,1318,3,2,0
06079810123020000,RP,Residential Property,7 MINERAL AVE,FERGUSON MEADOWS SUB,10/13/2020 11:25:44 AM,206.010.B,"7,700",,2002,03 - Ranch,5 - Forced Air,1513,3,2,0
06079810123030000,RP,Residential Property,11 MINERAL AVE,FERGUSON MEADOWS SUB,10/13/2020 11:25:41 AM,206.010.B,"7,700",,2002,03 - Ranch,5 - Forced Air,1393,3,2,0
06079810123040000,RP,Residential Property,15 MINERAL AVE,FERGUSON MEADOWS SUB,10/13/2020 11:32:00 AM,206.010.B,"7,700",,2001,03 - Ranch,5 - Forced Air,1325,3,2,0
06079810123050000,RP,Residential Property,19 MINERAL AVE,FERGUSON MEADOWS SUB,10/13/2020 11:37:36 AM,206.010.B,"7,700",,2002,03 - Ranch,5 - Forced Air,1375,3,2,0
06079810123060000,RP,Residential Property,101 MINERAL AVE,FERGUSON MEADOWS SUB,10/13/2020 11:37:09 AM,206.010.B,"7,700",,2002,08 - Conventional,5 - Forced Air,1387,3,2,0
06079810123070000,RP,Residential Property,105 MINERAL AVE,FERGUSON MEADOWS SUB,10/13/2020 11:29:35 AM,206.010.B,"7,700",,2001,03 - Ranch,5 - Forced Air,1382,3,2,0
06079810123080000,RP,Residential Property,109 MINERAL AVE,FERGUSON MEADOWS SUB,10/13/2020 11:32:58 AM,206.010.B,"7,700",,2001,03 - Ranch,5 - Forced Air,1285,3,2,0
06079810123090000,RP,Residential Property,113 MINERAL AVE,FERGUSON MEADOWS SUB,10/13/2020 11:33:53 AM,206.010.B,"7,700",,2001,03 - Ranch,5 - Forced Air,1985,4,2,0
06079810123100000,RP,Residential Property,117 MINERAL AVE,FERGUSON MEADOWS SUB,10/13/2020 11:32:52 AM,206.010.B,"9,365",,2001,03 - Ranch,5 - Forced Air,1528,3,2,0
06079810124010000,RP,Residential Property,6 MINERAL AVE,FERGUSON MEADOWS SUB,10/13/2020 11:25:13 AM,206.010.B,"9,409",,2002,03 - Ranch,5 - Forced Air,1429,3,2,0
06079810124020000,RP,Residential Property,10 MINERAL AVE,FERGUSON MEADOWS SUB,10/13/2020 11:31:35 AM,206.010.B,"7,700",,2003,03 - Ranch,5 - Forced Air,1396,3,2,0
06079810124030000,RP,Residential Property,14 MINERAL AVE,FERGUSON MEADOWS SUB,10/13/2020 11:33:32 AM,206.010.B,"7,700",,2002,03 - Ranch,5 - Forced Air,1426,3,2,0
06079810124040000,RP,Residential Property,18 MINERAL AVE,FERGUSON MEADOWS SUB,10/13/2020 11:25:42 AM,206.010.B,"7,700",,2002,08 - Conventional,5 - Forced Air,1375,3,2,0
06079810124050000,RP,Residential Property,100 MINERAL AVE,FERGUSON MEADOWS SUB,10/13/2020 11:36:42 AM,206.010.B,"7,700",,2001,03 - Ranch,5 - Forced Air,1368,3,2,0
06079810124060000,RP,Residential Property,104 MINERAL AVE,FERGUSON MEADOWS SUB,10/13/2020 11:26:03 AM,206.010.B,"7,700",,2001,03 - Ranch,5 - Forced Air,1380,3,2,0
06079810124070000,RP,Residential Property,108 MINERAL AVE,FERGUSON MEADOWS SUB,10/13/2020 11:28:45 AM,206.010.B,"7,700",,2001,03 - Ranch,5 - Forced Air,1315,3,2,0
06079810124080000,RP,Residential Property,112 MINERAL AVE,FERGUSON MEADOWS SUB,10/13/2020 11:24:52 AM,206.010.B,"7,700",,2001,03 - Ranch,5 - Forced Air,1368,3,2,0
06079810124090000,RP,Residential Property,116 MINERAL AVE,FERGUSON MEADOWS SUB,10/13/2020 11:31:06 AM,206.010.B,"9,322",,2002,08 - Conventional,5 - Forced Air,1542,4,2,1
06079810124100000,RP,Residential Property,119 SANDERS AVE,FERGUSON MEADOWS SUB,10/13/2020 11:27:01 AM,206.010.B,"9,409",,2002,08 - Conventional,5 - Forced Air,1588,3,2,0
06079810124110000,RP,Residential Property,115 SANDERS AVE,FERGUSON MEADOWS SUB,10/13/2020 11:37:43 AM,206.010.B,"7,700",,2002,03 - Ranch,5 - Forced Air,1583,4,2,0
06079810124120000,RP,Residential Property,111 SANDERS AVE,FERGUSON MEADOWS SUB,10/13/2020 11:33:50 AM,206.010.B,"7,700",,2002,03 - Ranch,5 - Forced Air,1429,3,2,0
06079810124130000,RP,Residential Property,107 SANDERS AVE,FERGUSON MEADOWS SUB,10/13/2020 11:31:26 AM,206.010.B,"7,700",,2002,03 - Ranch,5 - Forced Air,1389,3,2,0
06079810124140000,RP,Residential Property,103 SANDERS AVE,FERGUSON MEADOWS SUB,10/13/2020 11:31:31 AM,206.010.B,"7,700",,2002,03 - Ranch,5 - Forced Air,1354,3,2,0
06079810124150000,RP,Residential Property,17 SANDERS AVE,FERGUSON MEADOWS SUB,10/13/2020 11:28:37 AM,206.010.B,"7,700",,2002,03 - Ranch,5 - Forced Air,1453,3,2,0
06079810124160000,RP,Residential Property,13 SANDERS AVE,FERGUSON MEADOWS SUB,10/13/2020 11:37:21 AM,206.010.B,"7,700",,2003,08 - Conventional,5 - Forced Air,2422,3,2,0
06079810124170000,RP,Residential Property,9 SANDERS AVE,FERGUSON MEADOWS SUB,10/13/2020 11:26:10 AM,206.010.B,"7,700",,2002,03 - Ranch,5 - Forced Air,1389,3,2,0
06079810124180000,RP,Residential Property,5 SANDERS AVE,FERGUSON MEADOWS SUB,10/13/2020 11:37:38 AM,206.010.B,"9,322",,2002,03 - Ranch,5 - Forced Air,1353,3,2,0
06079810125010000,RP,Residential Property,FLATHEAD AVE,VALLEY UNIT SUB PH 1,10/13/2020 11:25:12 AM,206.010.B,"9,975",,,,,,,,
06079810125020000,RP,Residential Property,7 FLATHEAD AVE,VALLEY UNIT SUB PH 1,10/13/2020 11:27:30 AM,206.010.B,"9,870",,1984,08 - Conventional,7 - Electric Baseboard/Electric Radiant,1357,3,2,0
06079810125030000,RP,Residential Property,11 FLATHEAD AVE,VALLEY UNIT SUB PH 1,10/13/2020 11:24:47 AM,206.010.B,"9,870",,2005,08 - Conventional,2 - Hot Water/Water Radiant,2254,3,2,0
06079810125040000,RP,Residential Property,105 FLATHEAD AVE,VALLEY UNIT SUB PH 1,10/13/2020 11:38:02 AM,206.010.B,"9,870",,1980,02 - Split Level,7 - Electric Baseboard/Electric Radiant,960,3,2,0
06079810125050000,RP,Residential Property,107 FLATHEAD AVE,VALLEY UNIT SUB PH 1,10/13/2020 11:34:36 AM,206.010.B,"9,870",,1984,02 - Split Level,7 - Electric Baseboard/Electric Radiant,1227,2,1,0
06079810125060000,RP,Residential Property,111 FLATHEAD AVE,VALLEY UNIT SUB PH 1,10/13/2020 11:31:16 AM,206.010.B,"9,870",,1983,01 - Bi-Level,7 - Electric Baseboard/Electric Radiant,998,4,2,0
06079810125070000,RP,Residential Property,115 FLATHEAD AVE,VALLEY UNIT SUB PH 1,10/13/2020 11:32:08 AM,206.010.B,"9,975",,1984,03 - Ranch,2 - Hot Water/Water Radiant,1408,3,2,0
